Country_Code,year,NGDP,NGDPD,GGR,GGX,PCPI,PPPEX,PCPI_2020,PCPI_2020_multiplier,GGR_in_2020_LCU,GGX_in_2020_LCU,EX_RATE,GGR_in_2020_USD,GGX_in_2020_USD,Fiscal_Deficit_in_2020_USD,Avg_Fiscal_Deficit_Pre_2019,Excess_Fiscal_Deficit,Excess_Fiscal_Deficit_2020,Excess_Fiscal_Deficit_2021,Excess_Fiscal_Deficit_2020_2021,country_number,Resource_Rich,Oil_Gas_Rich,Region_Code,Reg,IDA,Country,Income_Group,Country_Code2,Small_States,IBRD_IDA
SLV,2016,24.191,24.191,5.272,6.023,110.034,0.473,112.683,1.024074377,5.398920116,6.167999973,1,5.398920116,6.167999973,0.769079857,0.78102793,0,2.51997207,1.406876252,3.926848322,30,NO,NO,LAC,Latin America & the Caribbean,NO,El Salvador,Lower-Middle Income,SV,NO,IBRD
SLV,2017,24.979,24.979,5.617,6.248,111.15,0.463,112.683,1.013792173,5.694470634,6.334173495,1,5.694470634,6.334173495,0.639702861,0.78102793,0,2.51997207,1.406876252,3.926848322,30,NO,NO,LAC,Latin America & the Caribbean,NO,El Salvador,Lower-Middle Income,SV,NO,IBRD
SLV,2018,26.117,26.117,5.89,6.58,112.359,0.461,112.683,1.002883614,5.906984487,6.598974181,1,5.906984487,6.598974181,0.691989694,0.78102793,0,2.51997207,1.406876252,3.926848322,30,NO,NO,LAC,Latin America & the Caribbean,NO,El Salvador,Lower-Middle Income,SV,NO,IBRD
SLV,2019,27.023,27.023,5.994,6.819,112.443,0.458,112.683,1.002134415,6.006793682,6.833554574,1,6.006793682,6.833554574,0.826760892,0.78102793,0,2.51997207,1.406876252,3.926848322,30,NO,NO,LAC,Latin America & the Caribbean,NO,El Salvador,Lower-Middle Income,SV,NO,IBRD
SLV,2020,24.784,24.784,5.021,8.322,112.683,0.455,112.683,1,5.021,8.322,1,5.021,8.322,3.301,0.78102793,2.51997207,2.51997207,1.406876252,3.926848322,30,NO,NO,LAC,Latin America & the Caribbean,NO,El Salvador,Lower-Middle Income,SV,NO,IBRD
SLV,2021,26.224,26.224,5.526,7.738,113.924,0.453,112.683,0.989106773,5.465804027,7.653708209,1,5.465804027,7.653708209,2.187904182,0.78102793,1.406876252,2.51997207,1.406876252,3.926848322,30,NO,NO,LAC,Latin America & the Caribbean,NO,El Salvador,Lower-Middle Income,SV,NO,IBRD
SLV,2022,27.481,27.481,5.984,7.984,115.518,0.452,112.683,0.97545837,5.837142887,7.788059627,1,5.837142887,7.788059627,1.95091674,0.78102793,1.16988881,2.51997207,1.406876252,3.926848322,30,NO,NO,LAC,Latin America & the Caribbean,NO,El Salvador,Lower-Middle Income,SV,NO,IBRD
SLV,2023,28.613,28.613,6.335,8.37,116.904,0.449,112.683,0.963893451,6.106265012,8.067788185,1,6.106265012,8.067788185,1.961523173,0.78102793,1.180495243,2.51997207,1.406876252,3.926848322,30,NO,NO,LAC,Latin America & the Caribbean,NO,El Salvador,Lower-Middle Income,SV,NO,IBRD
SLV,2024,29.653,29.653,6.592,8.764,118.131,0.445,112.683,0.953881708,6.287988216,8.359819285,1,6.287988216,8.359819285,2.071831069,0.78102793,1.290803139,2.51997207,1.406876252,3.926848322,30,NO,NO,LAC,Latin America & the Caribbean,NO,El Salvador,Lower-Middle Income,SV,NO,IBRD
SLV,2025,30.654,30.654,6.88,9.145,119.312,0.442,112.683,0.944439788,6.497745742,8.636901862,1,6.497745742,8.636901862,2.13915612,0.78102793,1.35812819,2.51997207,1.406876252,3.926848322,30,NO,NO,LAC,Latin America & the Caribbean,NO,El Salvador,Lower-Middle Income,SV,NO,IBRD
SMR,2014,1.26,1.674,0.312,0.299,107.577,0.69,113.036,1.050745048,0.327832455,0.314172769,0.752688172,0.435548833,0.417400965,-0.018147868,0.022847568,0,0.033989641,0.0678381,0.101827741,81,NO,NO,WER,Western Europe,NO,San Marino,High Income,SM,YES,NONE
SMR,2015,1.279,1.42,0.294,0.336,107.733,0.691,113.036,1.049223543,0.308471722,0.352539111,0.900704225,0.342478378,0.39140386,0.048925483,0.022847568,0,0.033989641,0.0678381,0.101827741,81,NO,NO,WER,Western Europe,NO,San Marino,High Income,SM,YES,NONE
SMR,2016,1.327,1.468,0.308,0.311,108.352,0.689,113.036,1.043229474,0.321314678,0.324444367,0.903950954,0.355455876,0.358918109,0.003462233,0.022847568,0,0.033989641,0.0678381,0.101827741,81,NO,NO,WER,Western Europe,NO,San Marino,High Income,SM,YES,NONE
SMR,2017,1.353,1.528,0.302,0.348,109.485,0.683,113.036,1.032433667,0.311794967,0.359286916,0.885471204,0.352123215,0.405757877,0.053634662,0.022847568,0,0.033989641,0.0678381,0.101827741,81,NO,NO,WER,Western Europe,NO,San Marino,High Income,SM,YES,NONE
SMR,2018,1.402,1.656,0.322,0.344,111.417,0.679,113.036,1.014530996,0.326678981,0.348998663,0.846618357,0.385863332,0.412226666,0.026363333,0.022847568,0,0.033989641,0.0678381,0.101827741,81,NO,NO,WER,Western Europe,NO,San Marino,High Income,SM,YES,NONE
SMR,2019,1.431,1.602,0.31,0.345,112.476,0.674,113.036,1.00497884,0.31154344,0.3467177,0.893258427,0.348771902,0.388149375,0.039377473,0.022847568,0,0.033989641,0.0678381,0.101827741,81,NO,NO,WER,Western Europe,NO,San Marino,High Income,SM,YES,NONE
SMR,2020,1.29,1.41,0.256,0.308,113.036,0.673,113.036,1,0.256,0.308,0.914893617,0.279813953,0.336651163,0.056837209,0.022847568,0.033989641,0.033989641,0.0678381,0.101827741,81,NO,NO,WER,Western Europe,NO,San Marino,High Income,SM,YES,NONE
SMR,2021,1.376,1.515,0.265,0.348,113.907,0.664,113.036,0.992353411,0.262973654,0.345338987,0.908250825,0.28953858,0.380224248,0.090685668,0.022847568,0.0678381,0.033989641,0.0678381,0.101827741,81,NO,NO,WER,Western Europe,NO,San Marino,High Income,SM,YES,NONE
SMR,2022,1.43,1.574,0.286,0.358,114.978,0.659,113.036,0.983109812,0.281169406,0.351953313,0.908513342,0.309482969,0.387394765,0.077911796,0.022847568,0.055064228,0.033989641,0.0678381,0.101827741,81,NO,NO,WER,Western Europe,NO,San Marino,High Income,SM,YES,NONE
SMR,2023,1.467,1.611,0.294,0.358,116.136,0.655,113.036,0.973307157,0.286152304,0.348443962,0.910614525,0.314240874,0.382647051,0.068406177,0.022847568,0.045558608,0.033989641,0.0678381,0.101827741,81,NO,NO,WER,Western Europe,NO,San Marino,High Income,SM,YES,NONE
SMR,2024,1.491,1.635,0.299,0.368,117.409,0.649,113.036,0.962754133,0.287863486,0.354293521,0.911926606,0.315665191,0.388511004,0.072845813,0.022847568,0.049998245,0.033989641,0.0678381,0.101827741,81,NO,NO,WER,Western Europe,NO,San Marino,High Income,SM,YES,NONE
SMR,2025,1.521,1.667,0.305,0.375,118.769,0.646,113.036,0.951729828,0.290277598,0.356898686,0.912417516,0.318141194,0.391157205,0.073016012,0.022847568,0.050168443,0.033989641,0.0678381,0.101827741,81,NO,NO,WER,Western Europe,NO,San Marino,High Income,SM,YES,NONE
SOM,2014,3.964,3.964,0.145,,,0.402,,,,,1,,,,,0,,,,87,NO,NO,SSA,Sub-Saharan Africa,YES,Somalia,Low Income,SO,NO,IDA
SOM,2015,4.049,4.049,0.141,,,0.357,,,,,1,,,,,0,,,,87,NO,NO,SSA,Sub-Saharan Africa,YES,Somalia,Low Income,SO,NO,IDA
SOM,2016,4.198,4.198,0.171,,,0.343,,,,,1,,,,,0,,,,87,NO,NO,SSA,Sub-Saharan Africa,YES,Somalia,Low Income,SO,NO,IDA
SOM,2017,4.509,4.509,0.269,,,0.356,,,,,1,,,,,0,,,,87,NO,NO,SSA,Sub-Saharan Africa,YES,Somalia,Low Income,SO,NO,IDA
SOM,2018,4.721,4.721,0.27,,,0.354,,,,,1,,,,,0,,,,87,NO,NO,SSA,Sub-Saharan Africa,YES,Somalia,Low Income,SO,NO,IDA
SOM,2019,4.942,4.942,0.338,,,0.354,,,,,1,,,,,0,,,,87,NO,NO,SSA,Sub-Saharan Africa,YES,Somalia,Low Income,SO,NO,IDA
SOM,2020,4.918,4.918,0.623,,,0.353,,,,,1,,,,,,,,,87,NO,NO,SSA,Sub-Saharan Africa,YES,Somalia,Low Income,SO,NO,IDA
SOM,2021,5.365,5.365,0.574,,,0.366,,,,,1,,,,,,,,,87,NO,NO,SSA,Sub-Saharan Africa,YES,Somalia,Low Income,SO,NO,IDA
SOM,2022,5.651,5.651,0.697,,,0.367,,,,,1,,,,,,,,,87,NO,NO,SSA,Sub-Saharan Africa,YES,Somalia,Low Income,SO,NO,IDA
SOM,2023,5.964,5.964,0.803,,,0.368,,,,,1,,,,,,,,,87,NO,NO,SSA,Sub-Saharan Africa,YES,Somalia,Low Income,SO,NO,IDA
SOM,2024,6.306,6.306,0.665,,,0.368,,,,,1,,,,,,,,,87,NO,NO,SSA,Sub-Saharan Africa,YES,Somalia,Low Income,SO,NO,IDA
SOM,2025,6.687,6.687,0.748,,,0.369,,,,,1,,,,,,,,,87,NO,NO,SSA,Sub-Saharan Africa,YES,Somalia,Low Income,SO,NO,IDA
SRB,2014,4160.55,47.062,1620.75,1864.26,179.322,39.802,199.78,1.114085277,1805.653712,2076.944618,88.40572011,20.42462535,23.49332843,3.068703082,0.794786625,0,3.396436041,0.094884774,3.491320814,83,NO,NO,ECA,Eastern Europe & Central Asia,NO,Serbia,Upper-Middle Income,RS,NO,IBRD
SRB,2015,4312.04,39.629,1694.84,1840.66,181.819,40.726,199.78,1.098785055,1862.264863,2022.4897,108.8102147,17.11479816,18.58731467,1.472516502,0.794786625,0,3.396436041,0.094884774,3.491320814,83,NO,NO,ECA,Eastern Europe & Central Asia,NO,Serbia,Upper-Middle Income,RS,NO,IBRD
SRB,2016,4521.27,40.63,1842.65,1893.32,183.86,40.459,199.78,1.086587621,2002.20068,2057.258075,111.2791041,17.99260244,18.48737093,0.494768494,0.794786625,0,3.396436041,0.094884774,3.491320814,83,NO,NO,ECA,Eastern Europe & Central Asia,NO,Serbia,Upper-Middle Income,RS,NO,IBRD
SRB,2017,4754.37,44.12,1973.38,1908.17,189.616,40.795,199.78,1.053603071,2079.159229,2010.453773,107.7599728,19.29435555,18.65677691,-0.637578634,0.794786625,0,3.396436041,0.094884774,3.491320814,83,NO,NO,ECA,Eastern Europe & Central Asia,NO,Serbia,Upper-Middle Income,RS,NO,IBRD
SRB,2018,5068.59,50.597,2105.24,2064.09,193.333,40.685,199.78,1.033346609,2175.442616,2132.920403,100.1757021,21.71627021,21.29179389,-0.424476316,0.794786625,0,3.396436041,0.094884774,3.491320814,83,NO,NO,ECA,Eastern Europe & Central Asia,NO,Serbia,Upper-Middle Income,RS,NO,IBRD
SRB,2019,5410.79,51.409,2278.53,2278.78,196.909,40.955,199.78,1.014580339,2311.75174,2312.005385,105.249859,21.96441651,21.96682644,0.002409933,0.794786625,0,3.396436041,0.094884774,3.491320814,83,NO,NO,ECA,Eastern Europe & Central Asia,NO,Serbia,Upper-Middle Income,RS,NO,IBRD
SRB,2020,5476.54,51.999,2080.65,2522.07,199.78,41.91,199.78,1,2080.65,2522.07,105.3201023,19.75548784,23.9467105,4.191222666,0.794786625,3.396436041,3.396436041,0.094884774,3.491320814,83,NO,NO,ECA,Eastern Europe & Central Asia,NO,Serbia,Upper-Middle Income,RS,NO,IBRD
SRB,2021,5908.23,58.333,2427.27,2519.13,203.66,41.939,199.78,0.98094864,2381.027205,2471.137147,101.2845216,23.50830282,24.39797422,0.889671399,0.794786625,0.094884774,3.396436041,0.094884774,3.491320814,83,NO,NO,ECA,Eastern Europe & Central Asia,NO,Serbia,Upper-Middle Income,RS,NO,IBRD
SRB,2022,6418.2,63.41,2655.26,2654.54,208.294,42.215,199.78,0.959125083,2546.726467,2546.035897,101.2174736,25.16093691,25.15411428,-0.006822637,0.794786625,-0.801609262,3.396436041,0.094884774,3.491320814,83,NO,NO,ECA,Eastern Europe & Central Asia,NO,Serbia,Upper-Middle Income,RS,NO,IBRD
SRB,2023,6892,67.935,2809.95,2824.81,213.658,42.603,199.78,0.935045727,2627.431741,2641.326521,101.4499154,25.89880664,26.0357686,0.136961963,0.794786625,-0.657824663,3.396436041,0.094884774,3.491320814,83,NO,NO,ECA,Eastern Europe & Central Asia,NO,Serbia,Upper-Middle Income,RS,NO,IBRD
SRB,2024,7388.13,72.484,3013.83,3031.09,219.801,43.079,199.78,0.908913062,2739.309454,2754.997294,101.9277358,26.87501526,27.02892665,0.15391139,0.794786625,-0.640875236,3.396436041,0.094884774,3.491320814,83,NO,NO,ECA,Eastern Europe & Central Asia,NO,Serbia,Upper-Middle Income,RS,NO,IBRD
SRB,2025,7933.91,77.446,3233.39,3253.39,226.377,43.621,199.78,0.882510149,2853.499491,2871.149694,102.4444129,27.85412509,28.02641562,0.172290538,0.794786625,-0.622496088,3.396436041,0.094884774,3.491320814,83,NO,NO,ECA,Eastern Europe & Central Asia,NO,Serbia,Upper-Middle Income,RS,NO,IBRD
SSD,2014,45.381,15.383,12.097,16.216,161.495,2.609,12017.75,74.41561658,900.2057138,1206.723639,2.950074758,305.1467463,409.0484945,103.9017482,46.23938391,0,-46.16053742,-46.25525342,-92.41579084,,YES,YES,SSA,Sub-Saharan Africa,YES,South Sudan,Low Income,SS,NO,IDA
SSD,2015,52.876,14.801,9.362,18.378,246.786,3.268,12017.75,48.69704927,455.9017752,894.9543714,3.57246132,127.6155945,250.5147827,122.8991882,46.23938391,0,-46.16053742,-46.25525342,-92.41579084,,YES,YES,SSA,Sub-Saharan Africa,YES,South Sudan,Low Income,SS,NO,IDA
SSD,2016,164.374,3.501,48.447,73.26,1184.2,13.07,12017.75,10.14841243,491.660137,743.4726946,46.95058555,10.4718638,15.83521666,5.363352868,46.23938391,0,-46.16053742,-46.25525342,-92.41579084,,YES,YES,SSA,Sub-Saharan Africa,YES,South Sudan,Low Income,SS,NO,IDA
SSD,2017,397.138,3.495,144.05,131.116,3408.74,35.505,12017.75,3.525569565,507.8582959,462.2585791,113.630329,4.469390348,4.06809153,-0.401298818,46.23938391,0,-46.16053742,-46.25525342,-92.41579084,,YES,YES,SSA,Sub-Saharan Africa,YES,South Sudan,Low Income,SS,NO,IDA
SSD,2018,660.315,4.659,256.513,214.755,6255.09,58.785,12017.75,1.921275313,492.8320945,412.6034799,141.7289118,3.477286944,2.91121603,-0.566070913,46.23938391,0,-46.16053742,-46.25525342,-92.41579084,,YES,YES,SSA,Sub-Saharan Africa,YES,South Sudan,Low Income,SS,NO,IDA
SSD,2019,779.855,4.934,303.872,301.194,9456.85,67.621,12017.75,1.270798416,386.1600563,382.7568581,158.0573571,2.443164072,2.42163266,-0.021531413,46.23938391,0,-46.16053742,-46.25525342,-92.41579084,,YES,YES,SSA,Sub-Saharan Africa,YES,South Sudan,Low Income,SS,NO,IDA
SSD,2020,728.213,4.177,234.682,248.428,12017.75,59.805,12017.75,1,234.682,248.428,174.3387599,1.346126359,1.424972853,0.078846494,46.23938391,-46.16053742,-46.16053742,-46.25525342,-92.41579084,,YES,YES,SSA,Sub-Saharan Africa,YES,South Sudan,Low Income,SS,NO,IDA
SSD,2021,991.257,4.575,319.389,314.814,15990.26,81.499,12017.75,0.751566891,240.0421979,236.6037793,216.6681967,1.107879243,1.092009732,-0.015869512,46.23938391,-46.25525342,-46.16053742,-46.25525342,-92.41579084,,YES,YES,SSA,Sub-Saharan Africa,YES,South Sudan,Low Income,SS,NO,IDA
SSD,2022,1259.53,4.978,412.93,371.311,20284.53,100.898,12017.75,0.592458884,244.6440468,219.9865006,253.0192849,0.966898816,0.869445587,-0.097453229,46.23938391,-46.33683714,-46.16053742,-46.25525342,-92.41579084,,YES,YES,SSA,Sub-Saharan Africa,YES,South Sudan,Low Income,SS,NO,IDA
SSD,2023,1536.33,5.307,510.053,472.349,24199.54,117.388,12017.75,0.496610679,253.2977668,234.5735578,289.491238,0.87497559,0.810295881,-0.064679709,46.23938391,-46.30406362,-46.16053742,-46.25525342,-92.41579084,,YES,YES,SSA,Sub-Saharan Africa,YES,South Sudan,Low Income,SS,NO,IDA
SSD,2024,1857.06,5.666,623.257,563.861,27602.71,131.982,12017.75,0.435382975,271.3554869,245.4954797,327.75503,0.827921655,0.749021242,-0.078900413,46.23938391,-46.31828433,-46.16053742,-46.25525342,-92.41579084,,YES,YES,SSA,Sub-Saharan Africa,YES,South Sudan,Low Income,SS,NO,IDA
SSD,2025,2147.36,5.802,745.289,689.708,30894.83,141.983,12017.75,0.388989031,289.9092463,268.2888469,370.1068597,0.783312275,0.724895635,-0.05841664,46.23938391,-46.29780055,-46.16053742,-46.25525342,-92.41579084,,YES,YES,SSA,Sub-Saharan Africa,YES,South Sudan,Low Income,SS,NO,IDA
STP,2014,6.444,0.349,1.618,1.96,93.876,8.624,139.34,1.484298436,2.40159487,2.909224935,18.46418338,0.130067754,0.157560444,0.02749269,0.019437091,0,-0.000251263,-0.002555261,-0.002806524,82,NO,NO,SSA,Sub-Saharan Africa,YES,Sao Tome and Principe,Lower-Middle Income,ST,YES,IDA
STP,2015,7.031,0.318,1.965,2.405,98.81,9.186,139.34,1.410181156,2.771005971,3.39148568,22.11006289,0.125327819,0.153391046,0.028063227,0.019437091,0,-0.000251263,-0.002555261,-0.002806524,82,NO,NO,SSA,Sub-Saharan Africa,YES,Sao Tome and Principe,Lower-Middle Income,ST,YES,IDA
STP,2016,7.698,0.348,2.168,2.494,104.179,9.739,139.34,1.337505639,2.899712226,3.335739064,22.12068966,0.131085977,0.150797245,0.019711268,0.019437091,0,-0.000251263,-0.002555261,-0.002806524,82,NO,NO,SSA,Sub-Saharan Africa,YES,Sao Tome and Principe,Lower-Middle Income,ST,YES,IDA
STP,2017,8.154,0.376,2.034,2.253,110.11,10.055,139.34,1.265461811,2.573949323,2.85108546,21.68617021,0.11869082,0.131470215,0.012779395,0.019437091,0,-0.000251263,-0.002555261,-0.002806524,82,NO,NO,SSA,Sub-Saharan Africa,YES,Sao Tome and Principe,Lower-Middle Income,ST,YES,IDA
STP,2018,8.619,0.416,2.081,2.243,119.216,10.075,139.34,1.168802845,2.432278721,2.621624782,20.71875,0.117395051,0.126533926,0.009138875,0.019437091,0,-0.000251263,-0.002555261,-0.002806524,82,NO,NO,SSA,Sub-Saharan Africa,YES,Sao Tome and Principe,Lower-Middle Income,ST,YES,IDA
STP,2019,9.23,0.422,2.081,2.243,129.178,10.464,139.34,1.078666646,2.24470529,2.419449287,21.87203791,0.102628996,0.110618375,0.007989379,0.019437091,0,-0.000251263,-0.002555261,-0.002806524,82,NO,NO,SSA,Sub-Saharan Africa,YES,Sao Tome and Principe,Lower-Middle Income,ST,YES,IDA
STP,2020,8.933,0.417,2.188,2.599,139.34,10.679,139.34,1,2.188,2.599,21.42206235,0.102137692,0.12132352,0.019185828,0.019437091,-0.000251263,-0.000251263,-0.002555261,-0.002806524,82,NO,NO,SSA,Sub-Saharan Africa,YES,Sao Tome and Principe,Lower-Middle Income,ST,YES,IDA
STP,2021,9.477,0.476,2.127,2.49,150.487,10.762,139.34,0.925927156,1.969447062,2.30555862,19.90966387,0.098919152,0.115800982,0.01688183,0.019437091,-0.002555261,-0.000251263,-0.002555261,-0.002806524,82,NO,NO,SSA,Sub-Saharan Africa,YES,Sao Tome and Principe,Lower-Middle Income,ST,YES,IDA
STP,2022,10.298,0.522,2.295,2.472,159.401,10.891,139.34,0.87414759,2.006168719,2.160892843,19.72796935,0.101691598,0.109534479,0.007842881,0.019437091,-0.011594209,-0.000251263,-0.002555261,-0.002806524,82,NO,NO,SSA,Sub-Saharan Africa,YES,Sao Tome and Principe,Lower-Middle Income,ST,YES,IDA
STP,2023,11.102,0.566,2.539,2.656,164.964,11.036,139.34,0.84466914,2.144614946,2.243441236,19.61484099,0.109336341,0.114374684,0.005038343,0.019437091,-0.014398748,-0.000251263,-0.002555261,-0.002806524,82,NO,NO,SSA,Sub-Saharan Africa,YES,Sao Tome and Principe,Lower-Middle Income,ST,YES,IDA
STP,2024,11.954,0.61,2.711,2.828,169.913,11.158,139.34,0.82006674,2.223200932,2.319148741,19.59672131,0.113447597,0.118343712,0.004896115,0.019437091,-0.014540975,-0.000251263,-0.002555261,-0.002806524,82,NO,NO,SSA,Sub-Saharan Africa,YES,Sao Tome and Principe,Lower-Middle Income,ST,YES,IDA
STP,2025,12.868,0.657,2.881,3.018,175.011,11.274,139.34,0.796178526,2.293790333,2.402866791,19.58599696,0.11711379,0.122682894,0.005569104,0.019437091,-0.013867987,-0.000251263,-0.002555261,-0.002806524,82,NO,NO,SSA,Sub-Saharan Africa,YES,Sao Tome and Principe,Lower-Middle Income,ST,YES,IDA
SUR,2014,17.294,5.241,4.168,5.037,62.108,1.811,210.625,3.391270046,14.13481355,17.08182722,3.299751956,4.28359881,5.176700385,0.893101575,0.713160998,0,-0.3603599,-0.531316687,-0.891676587,91,YES,NO,LAC,Latin America & the Caribbean,NO,Suriname,Upper-Middle Income,SR,YES,IBRD
SUR,2015,16.357,4.787,3.802,5.108,66.391,1.82,210.625,3.17249326,12.06181937,16.20509557,3.416962607,3.529982842,4.742544018,1.212561176,0.713160998,0,-0.3603599,-0.531316687,-0.891676587,91,YES,NO,LAC,Latin America & the Caribbean,NO,Suriname,Upper-Middle Income,SR,YES,IBRD
SUR,2016,19.489,3.129,3.682,5.458,103.238,2.429,210.625,2.04018869,7.511974757,11.13534987,6.22850751,1.20606337,1.787803876,0.581740506,0.713160998,0,-0.3603599,-0.531316687,-0.891676587,91,YES,NO,LAC,Latin America & the Caribbean,NO,Suriname,Upper-Middle Income,SR,YES,IBRD
SUR,2017,24.082,3.216,5.294,7.416,125.975,2.578,210.625,1.671958722,8.851349474,12.39924588,7.48818408,1.182042185,1.65584149,0.473799304,0.713160998,0,-0.3603599,-0.531316687,-0.891676587,91,YES,NO,LAC,Latin America & the Caribbean,NO,Suriname,Upper-Middle Income,SR,YES,IBRD
SUR,2018,25.855,3.465,6.06,7.991,134.717,2.635,210.625,1.563462666,9.474583757,12.49363017,7.461760462,1.269751797,1.674354226,0.404602429,0.713160998,0,-0.3603599,-0.531316687,-0.891676587,91,YES,NO,LAC,Latin America & the Caribbean,NO,Suriname,Upper-Middle Income,SR,YES,IBRD
SUR,2019,27.575,3.697,7.051,9.913,140.633,2.754,210.625,1.497692576,10.56023035,14.8466265,7.458750338,1.415817647,1.990497849,0.574680202,0.713160998,0,-0.3603599,-0.531316687,-0.891676587,91,YES,NO,LAC,Latin America & the Caribbean,NO,Suriname,Upper-Middle Income,SR,YES,IBRD
SUR,2020,39.336,2.538,8.982,14.45,210.625,4.457,210.625,1,8.982,14.45,15.49881797,0.579528066,0.932329164,0.352801098,0.713160998,-0.3603599,-0.3603599,-0.531316687,-0.891676587,91,YES,NO,LAC,Latin America & the Caribbean,NO,Suriname,Upper-Middle Income,SR,YES,IBRD
SUR,2021,64.353,3.01,17.235,23.106,318.068,7.029,210.625,0.662201165,11.41303707,15.30082011,21.37973422,0.533825021,0.715669332,0.181844311,0.713160998,-0.531316687,-0.3603599,-0.531316687,-0.891676587,91,YES,NO,LAC,Latin America & the Caribbean,NO,Suriname,Upper-Middle Income,SR,YES,IBRD
SUR,2022,75.494,3.19,19.947,27.477,363.264,7.945,210.625,0.579812478,11.5655195,15.93150746,23.66583072,0.488701184,0.673186065,0.184484881,0.713160998,-0.528676117,-0.3603599,-0.531316687,-0.891676587,91,YES,NO,LAC,Latin America & the Caribbean,NO,Suriname,Upper-Middle Income,SR,YES,IBRD
SUR,2023,86.316,3.376,22.428,31.748,402.808,8.678,210.625,0.5228918,11.72741728,16.60076885,25.56753555,0.458683914,0.649290927,0.190607013,0.713160998,-0.522553986,-0.3603599,-0.531316687,-0.891676587,91,YES,NO,LAC,Latin America & the Caribbean,NO,Suriname,Upper-Middle Income,SR,YES,IBRD
SUR,2024,97.034,3.574,24.496,36.313,439.948,9.295,210.625,0.478749761,11.72745415,17.38484008,27.14997202,0.431950874,0.640326261,0.208375387,0.713160998,-0.504785611,-0.3603599,-0.531316687,-0.891676587,91,YES,NO,LAC,Latin America & the Caribbean,NO,Suriname,Upper-Middle Income,SR,YES,IBRD
SUR,2025,107.975,3.754,26.734,41.489,479.49,9.937,210.625,0.439268806,11.74341227,18.22482351,28.76265317,0.408286823,0.633628039,0.225341216,0.713160998,-0.487819782,-0.3603599,-0.531316687,-0.891676587,91,YES,NO,LAC,Latin America & the Caribbean,NO,Suriname,Upper-Middle Income,SR,YES,IBRD
SVK,2014,76.256,101.332,30.638,33.009,100.333,0.485,107.954,1.075957063,32.9651725,35.51626669,0.752536218,43.80542986,47.1954251,3.389995241,2.096587124,0,6.909215237,3.247383809,10.15659905,85,NO,NO,ECA,Eastern Europe & Central Asia,NO,Slovak Republic,High Income,SK,NO,NONE
SVK,2015,79.758,88.502,34.361,36.492,100.002,0.491,107.954,1.07951841,37.09333207,39.3937858,0.901199973,41.15993474,43.71259098,2.552656236,2.096587124,0,6.909215237,3.247383809,10.15659905,85,NO,NO,ECA,Eastern Europe & Central Asia,NO,Slovak Republic,High Income,SK,NO,NONE
SVK,2016,81.038,89.677,32.587,34.593,99.527,0.503,107.954,1.084670491,35.3461573,37.52200631,0.903665377,39.11420998,41.52201387,2.407803886,2.096587124,0,6.909215237,3.247383809,10.15659905,85,NO,NO,ECA,Eastern Europe & Central Asia,NO,Slovak Republic,High Income,SK,NO,NONE
SVK,2017,84.521,95.448,34.261,35.066,100.914,0.503,107.954,1.069762372,36.65112862,37.51228733,0.885518817,41.38944079,42.36193137,0.972490582,2.096587124,0,6.909215237,3.247383809,10.15659905,85,NO,NO,ECA,Eastern Europe & Central Asia,NO,Slovak Republic,High Income,SK,NO,NONE
SVK,2018,89.606,105.868,36.56,37.501,103.467,0.501,107.954,1.043366484,38.14547866,39.12728652,0.846393622,45.06824916,46.22823883,1.159989673,2.096587124,0,6.909215237,3.247383809,10.15659905,85,NO,NO,ECA,Eastern Europe & Central Asia,NO,Slovak Republic,High Income,SK,NO,NONE
SVK,2019,94.171,105.434,39.085,40.304,106.33,0.505,107.954,1.015273206,39.68195326,40.9195713,0.893174877,44.4279774,45.81361651,1.385639106,2.096587124,0,6.909215237,3.247383809,10.15659905,85,NO,NO,ECA,Eastern Europe & Central Asia,NO,Slovak Republic,High Income,SK,NO,NONE
SVK,2020,89.132,101.892,37.714,45.592,107.954,0.507,107.954,1,37.714,45.592,0.874769364,43.11307822,52.11888058,9.005802361,2.096587124,6.909215237,6.909215237,3.247383809,10.15659905,85,NO,NO,ECA,Eastern Europe & Central Asia,NO,Slovak Republic,High Income,SK,NO,NONE
SVK,2021,96.021,118.079,40.861,45.27,109.527,0.5,107.954,0.985638244,40.27416431,44.61984333,0.813192862,49.52596877,54.8699397,5.343970933,2.096587124,3.247383809,6.909215237,3.247383809,10.15659905,85,NO,NO,ECA,Eastern Europe & Central Asia,NO,Slovak Republic,High Income,SK,NO,NONE
SVK,2022,102.697,127.546,44.142,48.072,111.627,0.502,107.954,0.967095774,42.68954167,46.49022806,0.805176172,53.01888353,57.73920006,4.72031653,2.096587124,2.623729406,6.909215237,3.247383809,10.15659905,85,NO,NO,ECA,Eastern Europe & Central Asia,NO,Slovak Republic,High Income,SK,NO,NONE
SVK,2023,108.634,135.588,47.344,50.512,113.816,0.502,107.954,0.948495818,44.905586,47.91042075,0.801206596,56.04744918,59.79783612,3.750386934,2.096587124,1.65379981,6.909215237,3.247383809,10.15659905,85,NO,NO,ECA,Eastern Europe & Central Asia,NO,Slovak Republic,High Income,SK,NO,NONE
