Country_Code,year,GDP_Current_LCU
GHA,2006,18705461200.0
GHA,2007,23154448200.0
GHA,2008,30178598000.0
GHA,2009,36597592000.0
GHA,2010,46042100100.0
GHA,2011,59816320900.0
GHA,2012,75315365300.0
GHA,2013,124477578785.63199
GHA,2014,149804860168.427
GHA,2015,176439438796.685
GHA,2016,213081956780.988
GHA,2017,256006094798.802
GHA,2018,299493249024.61
GHA,2019,350788198121.29504
GHA,2020,404873677599.339
GIN,1986,665300000000.0
GIN,1987,874600000000.0
GIN,1988,1131100000000.0
GIN,1989,1438900000000.0
GIN,1990,1760500000000.0
GIN,1991,2272926000000.0
GIN,1992,2962732000000.0
GIN,1993,3133145000000.0
GIN,1994,3304051600000.0
GIN,1995,3661987100000.0
GIN,1996,3884508400000.0
GIN,1997,4144383600000.0
GIN,1998,4438216900000.0
GIN,1999,4802187900000.0
GIN,2000,5232506216200.0
GIN,2001,5518979789300.0
GIN,2002,5829131709300.0
GIN,2003,6840950000000.0
GIN,2004,8157718293700.0
GIN,2005,10703668445900.0
GIN,2006,21727824076118.5
GIN,2007,26369932403857.7
GIN,2008,32047000718698.098
GIN,2009,32248417681065.8
GIN,2010,39243443548947.7
GIN,2011,45175655671064.0
GIN,2012,53358078041714.5
GIN,2013,57864627320114.5
GIN,2014,61573256815117.1
GIN,2015,65829149255329.0
GIN,2016,77087903007153.3
GIN,2017,93833883938326.7
GIN,2018,106845291575920.0
GIN,2019,124109147163656.0
GIN,2020,149990791901824.0
GMB,1966,78950000.0
GMB,1967,85700000.0
GMB,1968,85750000.0
GMB,1969,94100000.0
GMB,1970,108950000.0
GMB,1971,114500000.0
GMB,1972,118400000.0
GMB,1973,128000000.0
GMB,1974,163900000.0
GMB,1975,208250000.0
GMB,1976,249700100.0
GMB,1977,316650100.0
GMB,1978,358400000.0
GMB,1979,391114800.0
GMB,1980,414899900.0
GMB,1981,435385000.0
GMB,1982,494649900.0
GMB,1983,563200100.0
GMB,1984,635600000.0
GMB,1985,878950000.0
GMB,1986,1285600000.0
GMB,1987,1560800000.0
GMB,1988,1788950000.0
GMB,1989,2154650100.0
GMB,1990,2498299900.0
GMB,1991,6028584000.0
GMB,1992,6353802300.0
GMB,1993,6881759800.0
GMB,1994,7152734100.0
GMB,1995,7501791000.0
GMB,1996,8310348599.999999
GMB,1997,8197194299.999999
GMB,1998,8943240100.0
GMB,1999,9283855300.0
GMB,2000,10011609000.0
GMB,2001,10783519400.0
GMB,2002,11517189700.0
GMB,2003,13895461100.0
GMB,2004,28885956400.0
GMB,2005,29367003000.0
GMB,2006,29584431200.0
GMB,2007,31830608000.0
GMB,2008,34659278900.0
GMB,2009,38638120500.0
GMB,2010,43230706500.0
GMB,2011,41531716100.0
GMB,2012,45389296600.0
GMB,2013,49463596600.0
GMB,2014,51309079300.0
GMB,2015,58581061600.0
GMB,2016,64389939300.0
GMB,2017,70142188200.0
GMB,2018,80445799900.0
GMB,2019,91417816600.0
GMB,2020,97952636400.0
GNB,1970,43230800.0
GNB,1971,42290800.0
GNB,1972,47224600.0
GNB,1973,52730800.0
GNB,1974,60055400.0
GNB,1975,69432300.0
GNB,1976,73967600.0
GNB,1977,70769200.0
GNB,1978,85130800.0
GNB,1979,90544700.0
GNB,1980,84880000.0
GNB,1981,102123100.0
GNB,1982,124015400.0
GNB,1983,147723100.0
GNB,1984,256923099.99999997
GNB,1985,354107700.0
GNB,1986,747892300.0
GNB,1987,1495015000.0
GNB,1988,2807696500.0
GNB,1989,5935688700.0
GNB,1990,8202590300.0
GNB,1991,14474043100.0
GNB,1992,24142122400.0
GNB,1993,36741684100.0
GNB,1994,46733020800.0
GNB,1995,70612734500.0
GNB,1996,109721473400.0
GNB,1997,156745000000.0
GNB,1998,121800000000.0
GNB,1999,138191608900.0
GNB,2000,263555000000.0
GNB,2001,287555000000.0
GNB,2002,289838000000.0
GNB,2003,276877000000.0
GNB,2004,280577000000.0
GNB,2005,309516000000.0
GNB,2006,309467000000.0
GNB,2007,333565000000.0
GNB,2008,387197000000.0
GNB,2009,390403000000.0
GNB,2010,420515000000.0
GNB,2011,518288000000.0
GNB,2012,505078658700.0
GNB,2013,516662157300.0
GNB,2014,520872300700.0
GNB,2015,619725621200.0
GNB,2016,698684930600.0
GNB,2017,783989395300.0
GNB,2018,835741534500.0
GNB,2019,843500000000.0
GNB,2020,824100000000.0
GNQ,1962,2235200000.0
GNQ,1963,2656000000.0
GNQ,1964,3114900000.0
GNQ,1965,3884900000.0
GNQ,1966,4146600000.0000005
GNQ,1967,4459600000.0
GNQ,1968,4726000000.0
GNQ,1969,4705800000.0
GNQ,1970,4643200000.0
GNQ,1971,4511800000.0
GNQ,1972,4205200000.0
GNQ,1973,4730900000.0
GNQ,1974,5431800000.0
GNQ,1975,5987300000.0
GNQ,1976,6934700000.0
GNQ,1977,7899100000.0
GNQ,1980,5602621900.0
GNQ,1981,6781722600.0
GNQ,1982,9732420000.0
GNQ,1983,12748763200.0
GNQ,1984,16179180400.0
GNQ,1985,27907572800.0
GNQ,1986,26460332300.0
GNQ,1987,28053843700.0
GNQ,1988,29944068500.0
GNQ,1989,28157578500.0
GNQ,1990,30526167800.0
GNQ,1991,31287356900.0
GNQ,1992,35655887100.0
GNQ,1993,38523676000.0
GNQ,1994,55968521200.0
GNQ,1995,70805881800.0
GNQ,1996,118917024200.0
GNQ,1997,258179067200.0
GNQ,1998,218687827900.0
GNQ,1999,382421723200.0
GNQ,2000,744726139300.0
GNQ,2001,1071071156999.9999
GNQ,2002,1259278371800.0
GNQ,2003,1444135082900.0
GNQ,2004,2330139756500.0
GNQ,2005,4334400062300.0005
GNQ,2006,5274146000000.0
GNQ,2007,6264840820000.0
GNQ,2008,8844107000000.0
GNQ,2009,7095919000000.0
GNQ,2010,8072293000000.0
GNQ,2011,10064618859100.0
GNQ,2012,11430511000000.0
GNQ,2013,10840521000000.0
GNQ,2014,10746852000000.0
GNQ,2015,7795420000000.0
GNQ,2016,6661366440400.0
GNQ,2017,7084543000000.0
GNQ,2018,7274689036200.0
GNQ,2019,6689508947100.0
GNQ,2020,5768440487100.0
GRC,1960,381674500.0
GRC,1961,436807100.0
GRC,1962,458962400.0
GRC,1963,519026700.0
GRC,1964,587205300.0
GRC,1965,676961500.0
GRC,1966,756406600.0
GRC,1967,816634000.0
GRC,1968,888394100.0
GRC,1969,1022655100.0
GRC,1970,1156308000.0
GRC,1971,1284074000.0
GRC,1972,1485925000.0
GRC,1973,1942028000.0
GRC,1974,2230915000.0
GRC,1975,2684285000.0
GRC,1976,3339584000.0
GRC,1977,3910651000.0
GRC,1978,4772328000.0
GRC,1979,5922180000.0
GRC,1980,7109391000.0
GRC,1981,8511542000.0
GRC,1982,10705126000.0
GRC,1983,12772421000.0
GRC,1984,15885024000.0
GRC,1985,19381791000.0
GRC,1986,23160737000.0
GRC,1987,26090403000.0
GRC,1988,31747570000.0
GRC,1989,37731966000.0
GRC,1990,45538936000.0
GRC,1991,56241115000.0
GRC,1992,65016082000.0
GRC,1993,73206735000.0
GRC,1994,83020483000.0
GRC,1995,93063601000.0
GRC,1996,103036643000.0
GRC,1997,114712185000.0
GRC,1998,125262554000.0
GRC,1999,133788728000.0
GRC,2000,141247276000.0
GRC,2001,152193838000.0
GRC,2002,163460764000.0
GRC,2003,178904903000.0
GRC,2004,193715824000.0
GRC,2005,199242312000.0
GRC,2006,217861568000.0
GRC,2007,232694593000.0
GRC,2008,241990390000.0
GRC,2009,237534181000.0
GRC,2010,224124030000.0
GRC,2011,203308218000.0
GRC,2012,188388713000.0
GRC,2013,179616449000.0
GRC,2014,177349428000.0
GRC,2015,176110220000.0
GRC,2016,174236927000.0
GRC,2017,177151874000.0
GRC,2018,179727291000.0
GRC,2019,183413488000.0
GRC,2020,165829760000.0
GRD,1977,193035137.0
GRD,1978,238470443.0
GRD,1979,276059778.0
GRD,1980,299431234.0
GRD,1981,312260181.0
GRD,1982,338676093.0
GRD,1983,355869591.0
GRD,1984,392939939.0
GRD,1985,452866829.0
GRD,1986,506491711.0
GRD,1987,580525838.0
GRD,1988,638165314.0
GRD,1989,721784634.0
GRD,1990,750866660.0
GRD,1991,812046300.0
GRD,1992,837433200.0
GRD,1993,836492900.0
GRD,1994,877801900.0
GRD,1995,923865800.0
GRD,1996,990660900.0
GRD,1997,1058914600.0000001
GRD,1998,1203939700.0
GRD,1999,1301425300.0
GRD,2000,1404119800.0
GRD,2001,1405199300.0
GRD,2002,1458909700.0
GRD,2003,1595749700.0
GRD,2004,1617620200.0
GRD,2005,1878000000.0
GRD,2006,1886491800.0
GRD,2007,2048445700.0000002
GRD,2008,2230135300.0
GRD,2009,2082444000.0
GRD,2010,2081735800.0
GRD,2011,2102371000.0
GRD,2012,2159682100.0
GRD,2013,2275074300.0
GRD,2014,2461043000.0
GRD,2015,2691921400.0
GRD,2016,2866404300.0
GRD,2017,3039350000.0
GRD,2018,3155480000.0
GRD,2019,3270790000.0
GRD,2020,2940850000.0
GRL,1970,521400200.0
GRL,1971,656983900.0
GRL,1972,737328900.0
GRL,1973,847860100.0
GRL,1974,1035639000.0
GRL,1975,1213543600.0
GRL,1976,1455517600.0
GRL,1977,1694519500.0
GRL,1978,1963137200.0
GRL,1979,2213000000.0
GRL,1980,2683000000.0
GRL,1981,3104000000.0
GRL,1982,3353000000.0
GRL,1983,3806000000.0
GRL,1984,3929000000.0
GRL,1985,4375000000.0
GRL,1986,4879000000.0
GRL,1987,5386000000.0
GRL,1988,6049000000.0
GRL,1989,6797000000.0
GRL,1990,6306000000.0
GRL,1991,6502000000.0
GRL,1992,6265000000.0
GRL,1993,6012000000.0
GRL,1994,6398000000.0
GRL,1995,6773000000.0
GRL,1996,6944000000.0
GRL,1997,7081000000.0
GRL,1998,7705000000.0
GRL,1999,7894000000.0
GRL,2000,8633000000.0
GRL,2001,9040000000.0
GRL,2002,9230000000.0
GRL,2003,10268600000.0
GRL,2004,10918700000.0
GRL,2005,11093100000.0
GRL,2006,11971500000.0
GRL,2007,12247300000.0
GRL,2008,12740700000.0
GRL,2009,13562800000.0
GRL,2010,14078000000.0
GRL,2011,14412100000.0
GRL,2012,15116500000.0
