Country,Tax Type,month,Apr-20,Mar-20,Jun-19,Jun-20,Jul-19,Jul-20,Income_Group,May-20,IDA,Region_Code,Oct-19,Jan-20,Jan-19,Sep-19,Aug-19,Apr-19,Country_Code,May-19,Mar-19,Feb-20,Feb-19,Units (LCU),Nov-19,Dec-19,grmonth
ST. KITTS AND NEVIS,Tax Revenue -Taxes on International Trade and Transactions,0,4.37,13.47,12.75,8.56,11.98,,High Income,11.67,IBRD,LAC,17.23,13.4,12.67,10.83,12.2,12.53,KNA,11.74,13.08,12.07,11.46,mill lcu,15.86,18.95,0.05761641673243886
ST. KITTS AND NEVIS,Tax Revenue -Taxes on International Trade and Transactions,1,4.37,13.47,12.75,8.56,11.98,,High Income,11.67,IBRD,LAC,17.23,13.4,12.67,10.83,12.2,12.53,KNA,11.74,13.08,12.07,11.46,mill lcu,15.86,18.95,0.053228621291448466
ST. KITTS AND NEVIS,Tax Revenue -Taxes on International Trade and Transactions,2,4.37,13.47,12.75,8.56,11.98,,High Income,11.67,IBRD,LAC,17.23,13.4,12.67,10.83,12.2,12.53,KNA,11.74,13.08,12.07,11.46,mill lcu,15.86,18.95,0.029816513761467933
ST. KITTS AND NEVIS,Tax Revenue -Taxes on International Trade and Transactions,3,4.37,13.47,12.75,8.56,11.98,,High Income,11.67,IBRD,LAC,17.23,13.4,12.67,10.83,12.2,12.53,KNA,11.74,13.08,12.07,11.46,mill lcu,15.86,18.95,-0.6512370311252993
ST. KITTS AND NEVIS,Tax Revenue -Taxes on International Trade and Transactions,4,4.37,13.47,12.75,8.56,11.98,,High Income,11.67,IBRD,LAC,17.23,13.4,12.67,10.83,12.2,12.53,KNA,11.74,13.08,12.07,11.46,mill lcu,15.86,18.95,-0.005962521294718933
ST. KITTS AND NEVIS,Tax Revenue -Taxes on International Trade and Transactions,5,4.37,13.47,12.75,8.56,11.98,,High Income,11.67,IBRD,LAC,17.23,13.4,12.67,10.83,12.2,12.53,KNA,11.74,13.08,12.07,11.46,mill lcu,15.86,18.95,-0.32862745098039214
ST. KITTS AND NEVIS,Tax Revenue -Taxes on International Trade and Transactions,6,4.37,13.47,12.75,8.56,11.98,,High Income,11.67,IBRD,LAC,17.23,13.4,12.67,10.83,12.2,12.53,KNA,11.74,13.08,12.07,11.46,mill lcu,15.86,18.95,
ST. KITTS AND NEVIS,Taxes on Goods and Services – Licenses,0,0.05,0.45,0.28,0.24,0.38,,High Income,0.2,IBRD,LAC,0.57,1.91,1.95,0.39,0.48,0.46,KNA,0.46,0.57,1.46,1.47,mill lcu,3.24,0.81,-0.02051282051282053
ST. KITTS AND NEVIS,Taxes on Goods and Services – Licenses,1,0.05,0.45,0.28,0.24,0.38,,High Income,0.2,IBRD,LAC,0.57,1.91,1.95,0.39,0.48,0.46,KNA,0.46,0.57,1.46,1.47,mill lcu,3.24,0.81,-0.00680272108843538
ST. KITTS AND NEVIS,Taxes on Goods and Services – Licenses,2,0.05,0.45,0.28,0.24,0.38,,High Income,0.2,IBRD,LAC,0.57,1.91,1.95,0.39,0.48,0.46,KNA,0.46,0.57,1.46,1.47,mill lcu,3.24,0.81,-0.2105263157894736
ST. KITTS AND NEVIS,Taxes on Goods and Services – Licenses,3,0.05,0.45,0.28,0.24,0.38,,High Income,0.2,IBRD,LAC,0.57,1.91,1.95,0.39,0.48,0.46,KNA,0.46,0.57,1.46,1.47,mill lcu,3.24,0.81,-0.891304347826087
ST. KITTS AND NEVIS,Taxes on Goods and Services – Licenses,4,0.05,0.45,0.28,0.24,0.38,,High Income,0.2,IBRD,LAC,0.57,1.91,1.95,0.39,0.48,0.46,KNA,0.46,0.57,1.46,1.47,mill lcu,3.24,0.81,-0.5652173913043478
ST. KITTS AND NEVIS,Taxes on Goods and Services – Licenses,5,0.05,0.45,0.28,0.24,0.38,,High Income,0.2,IBRD,LAC,0.57,1.91,1.95,0.39,0.48,0.46,KNA,0.46,0.57,1.46,1.47,mill lcu,3.24,0.81,-0.14285714285714296
ST. KITTS AND NEVIS,Taxes on Goods and Services – Licenses,6,0.05,0.45,0.28,0.24,0.38,,High Income,0.2,IBRD,LAC,0.57,1.91,1.95,0.39,0.48,0.46,KNA,0.46,0.57,1.46,1.47,mill lcu,3.24,0.81,
ST. KITTS AND NEVIS,Taxes on Goods and Services – Stamp Duties,0,0.14,3.66,1.44,1.57,3.71,,High Income,2.52,IBRD,LAC,1.62,1.14,1.76,2.15,1.43,1.8,KNA,1.79,2.61,1.32,1.24,mill lcu,8.18,2.14,-0.35227272727272735
ST. KITTS AND NEVIS,Taxes on Goods and Services – Stamp Duties,1,0.14,3.66,1.44,1.57,3.71,,High Income,2.52,IBRD,LAC,1.62,1.14,1.76,2.15,1.43,1.8,KNA,1.79,2.61,1.32,1.24,mill lcu,8.18,2.14,0.06451612903225812
ST. KITTS AND NEVIS,Taxes on Goods and Services – Stamp Duties,2,0.14,3.66,1.44,1.57,3.71,,High Income,2.52,IBRD,LAC,1.62,1.14,1.76,2.15,1.43,1.8,KNA,1.79,2.61,1.32,1.24,mill lcu,8.18,2.14,0.40229885057471276
ST. KITTS AND NEVIS,Taxes on Goods and Services – Stamp Duties,3,0.14,3.66,1.44,1.57,3.71,,High Income,2.52,IBRD,LAC,1.62,1.14,1.76,2.15,1.43,1.8,KNA,1.79,2.61,1.32,1.24,mill lcu,8.18,2.14,-0.9222222222222223
ST. KITTS AND NEVIS,Taxes on Goods and Services – Stamp Duties,4,0.14,3.66,1.44,1.57,3.71,,High Income,2.52,IBRD,LAC,1.62,1.14,1.76,2.15,1.43,1.8,KNA,1.79,2.61,1.32,1.24,mill lcu,8.18,2.14,0.4078212290502793
ST. KITTS AND NEVIS,Taxes on Goods and Services – Stamp Duties,5,0.14,3.66,1.44,1.57,3.71,,High Income,2.52,IBRD,LAC,1.62,1.14,1.76,2.15,1.43,1.8,KNA,1.79,2.61,1.32,1.24,mill lcu,8.18,2.14,0.09027777777777786
ST. KITTS AND NEVIS,Taxes on Goods and Services – Stamp Duties,6,0.14,3.66,1.44,1.57,3.71,,High Income,2.52,IBRD,LAC,1.62,1.14,1.76,2.15,1.43,1.8,KNA,1.79,2.61,1.32,1.24,mill lcu,8.18,2.14,
ST. KITTS AND NEVIS,Taxes on Goods and Services – Value Added Tax,0,4.16,13.76,10.63,8.09,12.92,,High Income,10.91,IBRD,LAC,12.25,15.55,14.03,10.49,11.11,12.64,KNA,13.81,13.49,14.01,11.58,mill lcu,12.61,16.05,0.1083392729864577
ST. KITTS AND NEVIS,Taxes on Goods and Services – Value Added Tax,1,4.16,13.76,10.63,8.09,12.92,,High Income,10.91,IBRD,LAC,12.25,15.55,14.03,10.49,11.11,12.64,KNA,13.81,13.49,14.01,11.58,mill lcu,12.61,16.05,0.2098445595854922
ST. KITTS AND NEVIS,Taxes on Goods and Services – Value Added Tax,2,4.16,13.76,10.63,8.09,12.92,,High Income,10.91,IBRD,LAC,12.25,15.55,14.03,10.49,11.11,12.64,KNA,13.81,13.49,14.01,11.58,mill lcu,12.61,16.05,0.02001482579688655
ST. KITTS AND NEVIS,Taxes on Goods and Services – Value Added Tax,3,4.16,13.76,10.63,8.09,12.92,,High Income,10.91,IBRD,LAC,12.25,15.55,14.03,10.49,11.11,12.64,KNA,13.81,13.49,14.01,11.58,mill lcu,12.61,16.05,-0.6708860759493671
ST. KITTS AND NEVIS,Taxes on Goods and Services – Value Added Tax,4,4.16,13.76,10.63,8.09,12.92,,High Income,10.91,IBRD,LAC,12.25,15.55,14.03,10.49,11.11,12.64,KNA,13.81,13.49,14.01,11.58,mill lcu,12.61,16.05,-0.2099927588703838
ST. KITTS AND NEVIS,Taxes on Goods and Services – Value Added Tax,5,4.16,13.76,10.63,8.09,12.92,,High Income,10.91,IBRD,LAC,12.25,15.55,14.03,10.49,11.11,12.64,KNA,13.81,13.49,14.01,11.58,mill lcu,12.61,16.05,-0.23894637817497655
ST. KITTS AND NEVIS,Taxes on Goods and Services – Value Added Tax,6,4.16,13.76,10.63,8.09,12.92,,High Income,10.91,IBRD,LAC,12.25,15.55,14.03,10.49,11.11,12.64,KNA,13.81,13.49,14.01,11.58,mill lcu,12.61,16.05,
ST. KITTS AND NEVIS,Taxes on International Trade and Transactions – Customs Service Charge,0,1.4,3.93,3.29,2.51,3.78,,High Income,3.48,IBRD,LAC,5.09,3.71,3.65,2.96,3.92,3.51,KNA,3.88,3.87,3.42,3.64,mill lcu,4.69,4.89,0.016438356164383577
ST. KITTS AND NEVIS,Taxes on International Trade and Transactions – Customs Service Charge,1,1.4,3.93,3.29,2.51,3.78,,High Income,3.48,IBRD,LAC,5.09,3.71,3.65,2.96,3.92,3.51,KNA,3.88,3.87,3.42,3.64,mill lcu,4.69,4.89,-0.06043956043956049
ST. KITTS AND NEVIS,Taxes on International Trade and Transactions – Customs Service Charge,2,1.4,3.93,3.29,2.51,3.78,,High Income,3.48,IBRD,LAC,5.09,3.71,3.65,2.96,3.92,3.51,KNA,3.88,3.87,3.42,3.64,mill lcu,4.69,4.89,0.015503875968992262
ST. KITTS AND NEVIS,Taxes on International Trade and Transactions – Customs Service Charge,3,1.4,3.93,3.29,2.51,3.78,,High Income,3.48,IBRD,LAC,5.09,3.71,3.65,2.96,3.92,3.51,KNA,3.88,3.87,3.42,3.64,mill lcu,4.69,4.89,-0.6011396011396012
ST. KITTS AND NEVIS,Taxes on International Trade and Transactions – Customs Service Charge,4,1.4,3.93,3.29,2.51,3.78,,High Income,3.48,IBRD,LAC,5.09,3.71,3.65,2.96,3.92,3.51,KNA,3.88,3.87,3.42,3.64,mill lcu,4.69,4.89,-0.10309278350515462
ST. KITTS AND NEVIS,Taxes on International Trade and Transactions – Customs Service Charge,5,1.4,3.93,3.29,2.51,3.78,,High Income,3.48,IBRD,LAC,5.09,3.71,3.65,2.96,3.92,3.51,KNA,3.88,3.87,3.42,3.64,mill lcu,4.69,4.89,-0.23708206686930097
ST. KITTS AND NEVIS,Taxes on International Trade and Transactions – Customs Service Charge,6,1.4,3.93,3.29,2.51,3.78,,High Income,3.48,IBRD,LAC,5.09,3.71,3.65,2.96,3.92,3.51,KNA,3.88,3.87,3.42,3.64,mill lcu,4.69,4.89,
ST. LUCIA,Capital Revenue,0,0.0,0.0,0.0,0.0,0.0,,Upper-Middle Income,0.0,Blend,LAC,1.5,0.0,0.0,0.0,0.0,0.0,LCA,0.0,0.06,1.6,0.0,mill lcu,0.0,0.0,
ST. LUCIA,Capital Revenue,1,0.0,0.0,0.0,0.0,0.0,,Upper-Middle Income,0.0,Blend,LAC,1.5,0.0,0.0,0.0,0.0,0.0,LCA,0.0,0.06,1.6,0.0,mill lcu,0.0,0.0,inf
ST. LUCIA,Capital Revenue,2,0.0,0.0,0.0,0.0,0.0,,Upper-Middle Income,0.0,Blend,LAC,1.5,0.0,0.0,0.0,0.0,0.0,LCA,0.0,0.06,1.6,0.0,mill lcu,0.0,0.0,-1.0
ST. LUCIA,Capital Revenue,3,0.0,0.0,0.0,0.0,0.0,,Upper-Middle Income,0.0,Blend,LAC,1.5,0.0,0.0,0.0,0.0,0.0,LCA,0.0,0.06,1.6,0.0,mill lcu,0.0,0.0,
ST. LUCIA,Capital Revenue,4,0.0,0.0,0.0,0.0,0.0,,Upper-Middle Income,0.0,Blend,LAC,1.5,0.0,0.0,0.0,0.0,0.0,LCA,0.0,0.06,1.6,0.0,mill lcu,0.0,0.0,
ST. LUCIA,Capital Revenue,5,0.0,0.0,0.0,0.0,0.0,,Upper-Middle Income,0.0,Blend,LAC,1.5,0.0,0.0,0.0,0.0,0.0,LCA,0.0,0.06,1.6,0.0,mill lcu,0.0,0.0,
ST. LUCIA,Capital Revenue,6,0.0,0.0,0.0,0.0,0.0,,Upper-Middle Income,0.0,Blend,LAC,1.5,0.0,0.0,0.0,0.0,0.0,LCA,0.0,0.06,1.6,0.0,mill lcu,0.0,0.0,
ST. LUCIA,Total Revenue,0,53.29,108.34,107.39,59.47,86.11,,Upper-Middle Income,70.42,Blend,LAC,87.13,102.8,109.25,111.82,77.2,104.73,LCA,99.59,124.93,91.16,73.38,mill lcu,79.56,84.34,-0.05903890160183069
ST. LUCIA,Total Revenue,1,53.29,108.34,107.39,59.47,86.11,,Upper-Middle Income,70.42,Blend,LAC,87.13,102.8,109.25,111.82,77.2,104.73,LCA,99.59,124.93,91.16,73.38,mill lcu,79.56,84.34,0.24230035431997823
ST. LUCIA,Total Revenue,2,53.29,108.34,107.39,59.47,86.11,,Upper-Middle Income,70.42,Blend,LAC,87.13,102.8,109.25,111.82,77.2,104.73,LCA,99.59,124.93,91.16,73.38,mill lcu,79.56,84.34,-0.13279436484431284
ST. LUCIA,Total Revenue,3,53.29,108.34,107.39,59.47,86.11,,Upper-Middle Income,70.42,Blend,LAC,87.13,102.8,109.25,111.82,77.2,104.73,LCA,99.59,124.93,91.16,73.38,mill lcu,79.56,84.34,-0.4911677647283491
ST. LUCIA,Total Revenue,4,53.29,108.34,107.39,59.47,86.11,,Upper-Middle Income,70.42,Blend,LAC,87.13,102.8,109.25,111.82,77.2,104.73,LCA,99.59,124.93,91.16,73.38,mill lcu,79.56,84.34,-0.2929008936640225
ST. LUCIA,Total Revenue,5,53.29,108.34,107.39,59.47,86.11,,Upper-Middle Income,70.42,Blend,LAC,87.13,102.8,109.25,111.82,77.2,104.73,LCA,99.59,124.93,91.16,73.38,mill lcu,79.56,84.34,-0.44622404320700254
ST. LUCIA,Total Revenue,6,53.29,108.34,107.39,59.47,86.11,,Upper-Middle Income,70.42,Blend,LAC,87.13,102.8,109.25,111.82,77.2,104.73,LCA,99.59,124.93,91.16,73.38,mill lcu,79.56,84.34,
ST. LUCIA,Non-tax Revenue,0,3.8,8.98,4.06,2.0,8.46,,Upper-Middle Income,4.4,Blend,LAC,4.45,9.2,12.97,3.75,2.51,6.45,LCA,13.33,4.78,16.15,9.59,mill lcu,4.45,7.08,-0.2906707787201234
ST. LUCIA,Non-tax Revenue,1,3.8,8.98,4.06,2.0,8.46,,Upper-Middle Income,4.4,Blend,LAC,4.45,9.2,12.97,3.75,2.51,6.45,LCA,13.33,4.78,16.15,9.59,mill lcu,4.45,7.08,0.6840458811261729
ST. LUCIA,Non-tax Revenue,2,3.8,8.98,4.06,2.0,8.46,,Upper-Middle Income,4.4,Blend,LAC,4.45,9.2,12.97,3.75,2.51,6.45,LCA,13.33,4.78,16.15,9.59,mill lcu,4.45,7.08,0.8786610878661087
ST. LUCIA,Non-tax Revenue,3,3.8,8.98,4.06,2.0,8.46,,Upper-Middle Income,4.4,Blend,LAC,4.45,9.2,12.97,3.75,2.51,6.45,LCA,13.33,4.78,16.15,9.59,mill lcu,4.45,7.08,-0.41085271317829464
ST. LUCIA,Non-tax Revenue,4,3.8,8.98,4.06,2.0,8.46,,Upper-Middle Income,4.4,Blend,LAC,4.45,9.2,12.97,3.75,2.51,6.45,LCA,13.33,4.78,16.15,9.59,mill lcu,4.45,7.08,-0.6699174793698425
ST. LUCIA,Non-tax Revenue,5,3.8,8.98,4.06,2.0,8.46,,Upper-Middle Income,4.4,Blend,LAC,4.45,9.2,12.97,3.75,2.51,6.45,LCA,13.33,4.78,16.15,9.59,mill lcu,4.45,7.08,-0.5073891625615763
ST. LUCIA,Non-tax Revenue,6,3.8,8.98,4.06,2.0,8.46,,Upper-Middle Income,4.4,Blend,LAC,4.45,9.2,12.97,3.75,2.51,6.45,LCA,13.33,4.78,16.15,9.59,mill lcu,4.45,7.08,
ST. LUCIA,Non-tax Revenue – Citizenship by Investment,0,0.0,3.82,1.91,0.0,1.99,,Upper-Middle Income,0.0,Blend,LAC,0.0,2.56,7.06,1.41,0.0,0.0,LCA,4.12,2.29,8.52,1.7,mill lcu,2.18,1.08,-0.6373937677053825
ST. LUCIA,Non-tax Revenue – Citizenship by Investment,1,0.0,3.82,1.91,0.0,1.99,,Upper-Middle Income,0.0,Blend,LAC,0.0,2.56,7.06,1.41,0.0,0.0,LCA,4.12,2.29,8.52,1.7,mill lcu,2.18,1.08,4.011764705882353
ST. LUCIA,Non-tax Revenue – Citizenship by Investment,2,0.0,3.82,1.91,0.0,1.99,,Upper-Middle Income,0.0,Blend,LAC,0.0,2.56,7.06,1.41,0.0,0.0,LCA,4.12,2.29,8.52,1.7,mill lcu,2.18,1.08,0.668122270742358
ST. LUCIA,Non-tax Revenue – Citizenship by Investment,3,0.0,3.82,1.91,0.0,1.99,,Upper-Middle Income,0.0,Blend,LAC,0.0,2.56,7.06,1.41,0.0,0.0,LCA,4.12,2.29,8.52,1.7,mill lcu,2.18,1.08,
ST. LUCIA,Non-tax Revenue – Citizenship by Investment,4,0.0,3.82,1.91,0.0,1.99,,Upper-Middle Income,0.0,Blend,LAC,0.0,2.56,7.06,1.41,0.0,0.0,LCA,4.12,2.29,8.52,1.7,mill lcu,2.18,1.08,-1.0
ST. LUCIA,Non-tax Revenue – Citizenship by Investment,5,0.0,3.82,1.91,0.0,1.99,,Upper-Middle Income,0.0,Blend,LAC,0.0,2.56,7.06,1.41,0.0,0.0,LCA,4.12,2.29,8.52,1.7,mill lcu,2.18,1.08,-1.0
ST. LUCIA,Non-tax Revenue – Citizenship by Investment,6,0.0,3.82,1.91,0.0,1.99,,Upper-Middle Income,0.0,Blend,LAC,0.0,2.56,7.06,1.41,0.0,0.0,LCA,4.12,2.29,8.52,1.7,mill lcu,2.18,1.08,
ST. LUCIA,Tax Revenue,0,49.49,99.37,103.33,57.47,77.65,,Upper-Middle Income,66.02,Blend,LAC,82.69,93.6,96.29,108.07,74.69,98.29,LCA,86.26,120.14,75.02,63.79,mill lcu,75.11,77.26,-0.02793644199813077
ST. LUCIA,Tax Revenue,1,49.49,99.37,103.33,57.47,77.65,,Upper-Middle Income,66.02,Blend,LAC,82.69,93.6,96.29,108.07,74.69,98.29,LCA,86.26,120.14,75.02,63.79,mill lcu,75.11,77.26,0.17604640225740706
ST. LUCIA,Tax Revenue,2,49.49,99.37,103.33,57.47,77.65,,Upper-Middle Income,66.02,Blend,LAC,82.69,93.6,96.29,108.07,74.69,98.29,LCA,86.26,120.14,75.02,63.79,mill lcu,75.11,77.26,-0.17288163808889626
ST. LUCIA,Tax Revenue,3,49.49,99.37,103.33,57.47,77.65,,Upper-Middle Income,66.02,Blend,LAC,82.69,93.6,96.29,108.07,74.69,98.29,LCA,86.26,120.14,75.02,63.79,mill lcu,75.11,77.26,-0.49648997863465255
ST. LUCIA,Tax Revenue,4,49.49,99.37,103.33,57.47,77.65,,Upper-Middle Income,66.02,Blend,LAC,82.69,93.6,96.29,108.07,74.69,98.29,LCA,86.26,120.14,75.02,63.79,mill lcu,75.11,77.26,-0.2346394620913518
ST. LUCIA,Tax Revenue,5,49.49,99.37,103.33,57.47,77.65,,Upper-Middle Income,66.02,Blend,LAC,82.69,93.6,96.29,108.07,74.69,98.29,LCA,86.26,120.14,75.02,63.79,mill lcu,75.11,77.26,-0.4438207684118843
ST. LUCIA,Tax Revenue,6,49.49,99.37,103.33,57.47,77.65,,Upper-Middle Income,66.02,Blend,LAC,82.69,93.6,96.29,108.07,74.69,98.29,LCA,86.26,120.14,75.02,63.79,mill lcu,75.11,77.26,
ST. LUCIA,VAT,0,17.21,32.54,32.87,20.45,37.36,,Upper-Middle Income,22.46,Blend,LAC,33.42,37.86,39.61,31.92,35.06,39.01,LCA,37.21,35.67,35.96,32.14,mill lcu,35.67,36.2,-0.04418076243372886
ST. LUCIA,VAT,1,17.21,32.54,32.87,20.45,37.36,,Upper-Middle Income,22.46,Blend,LAC,33.42,37.86,39.61,31.92,35.06,39.01,LCA,37.21,35.67,35.96,32.14,mill lcu,35.67,36.2,0.11885500933416304
ST. LUCIA,VAT,2,17.21,32.54,32.87,20.45,37.36,,Upper-Middle Income,22.46,Blend,LAC,33.42,37.86,39.61,31.92,35.06,39.01,LCA,37.21,35.67,35.96,32.14,mill lcu,35.67,36.2,-0.08774880852256806
ST. LUCIA,VAT,3,17.21,32.54,32.87,20.45,37.36,,Upper-Middle Income,22.46,Blend,LAC,33.42,37.86,39.61,31.92,35.06,39.01,LCA,37.21,35.67,35.96,32.14,mill lcu,35.67,36.2,-0.5588310689566778
ST. LUCIA,VAT,4,17.21,32.54,32.87,20.45,37.36,,Upper-Middle Income,22.46,Blend,LAC,33.42,37.86,39.61,31.92,35.06,39.01,LCA,37.21,35.67,35.96,32.14,mill lcu,35.67,36.2,-0.39639881752217143
ST. LUCIA,VAT,5,17.21,32.54,32.87,20.45,37.36,,Upper-Middle Income,22.46,Blend,LAC,33.42,37.86,39.61,31.92,35.06,39.01,LCA,37.21,35.67,35.96,32.14,mill lcu,35.67,36.2,-0.37785214481289925
ST. LUCIA,VAT,6,17.21,32.54,32.87,20.45,37.36,,Upper-Middle Income,22.46,Blend,LAC,33.42,37.86,39.61,31.92,35.06,39.01,LCA,37.21,35.67,35.96,32.14,mill lcu,35.67,36.2,
ST. LUCIA,Income Taxes,0,11.68,37.97,43.14,13.87,12.62,,Upper-Middle Income,20.85,Blend,LAC,14.08,15.75,22.3,44.0,14.05,21.72,LCA,13.6,49.08,12.23,13.68,mill lcu,12.92,13.75,-0.2937219730941704
ST. LUCIA,Income Taxes,1,11.68,37.97,43.14,13.87,12.62,,Upper-Middle Income,20.85,Blend,LAC,14.08,15.75,22.3,44.0,14.05,21.72,LCA,13.6,49.08,12.23,13.68,mill lcu,12.92,13.75,-0.10599415204678357
ST. LUCIA,Income Taxes,2,11.68,37.97,43.14,13.87,12.62,,Upper-Middle Income,20.85,Blend,LAC,14.08,15.75,22.3,44.0,14.05,21.72,LCA,13.6,49.08,12.23,13.68,mill lcu,12.92,13.75,-0.22636511817440913
ST. LUCIA,Income Taxes,3,11.68,37.97,43.14,13.87,12.62,,Upper-Middle Income,20.85,Blend,LAC,14.08,15.75,22.3,44.0,14.05,21.72,LCA,13.6,49.08,12.23,13.68,mill lcu,12.92,13.75,-0.4622467771639042
ST. LUCIA,Income Taxes,4,11.68,37.97,43.14,13.87,12.62,,Upper-Middle Income,20.85,Blend,LAC,14.08,15.75,22.3,44.0,14.05,21.72,LCA,13.6,49.08,12.23,13.68,mill lcu,12.92,13.75,0.5330882352941178
ST. LUCIA,Income Taxes,5,11.68,37.97,43.14,13.87,12.62,,Upper-Middle Income,20.85,Blend,LAC,14.08,15.75,22.3,44.0,14.05,21.72,LCA,13.6,49.08,12.23,13.68,mill lcu,12.92,13.75,-0.6784886416318963
ST. LUCIA,Income Taxes,6,11.68,37.97,43.14,13.87,12.62,,Upper-Middle Income,20.85,Blend,LAC,14.08,15.75,22.3,44.0,14.05,21.72,LCA,13.6,49.08,12.23,13.68,mill lcu,12.92,13.75,
ST. LUCIA,Tax Revenue - Taxes on Property,0,0.06,0.29,0.42,0.51,0.92,,Upper-Middle Income,0.16,Blend,LAC,0.55,1.82,0.57,0.28,0.19,0.35,LCA,0.52,0.82,0.69,1.55,mill lcu,1.03,0.7,2.192982456140351
ST. LUCIA,Tax Revenue - Taxes on Property,1,0.06,0.29,0.42,0.51,0.92,,Upper-Middle Income,0.16,Blend,LAC,0.55,1.82,0.57,0.28,0.19,0.35,LCA,0.52,0.82,0.69,1.55,mill lcu,1.03,0.7,-0.5548387096774194
ST. LUCIA,Tax Revenue - Taxes on Property,2,0.06,0.29,0.42,0.51,0.92,,Upper-Middle Income,0.16,Blend,LAC,0.55,1.82,0.57,0.28,0.19,0.35,LCA,0.52,0.82,0.69,1.55,mill lcu,1.03,0.7,-0.6463414634146342
ST. LUCIA,Tax Revenue - Taxes on Property,3,0.06,0.29,0.42,0.51,0.92,,Upper-Middle Income,0.16,Blend,LAC,0.55,1.82,0.57,0.28,0.19,0.35,LCA,0.52,0.82,0.69,1.55,mill lcu,1.03,0.7,-0.8285714285714285
ST. LUCIA,Tax Revenue - Taxes on Property,4,0.06,0.29,0.42,0.51,0.92,,Upper-Middle Income,0.16,Blend,LAC,0.55,1.82,0.57,0.28,0.19,0.35,LCA,0.52,0.82,0.69,1.55,mill lcu,1.03,0.7,-0.6923076923076923
ST. LUCIA,Tax Revenue - Taxes on Property,5,0.06,0.29,0.42,0.51,0.92,,Upper-Middle Income,0.16,Blend,LAC,0.55,1.82,0.57,0.28,0.19,0.35,LCA,0.52,0.82,0.69,1.55,mill lcu,1.03,0.7,0.21428571428571436
ST. LUCIA,Tax Revenue - Taxes on Property,6,0.06,0.29,0.42,0.51,0.92,,Upper-Middle Income,0.16,Blend,LAC,0.55,1.82,0.57,0.28,0.19,0.35,LCA,0.52,0.82,0.69,1.55,mill lcu,1.03,0.7,
ST. LUCIA,Tax Revenue -Taxes on International Trade and Transactions,0,20.55,28.57,26.91,22.64,26.75,,Upper-Middle Income,22.55,Blend,LAC,34.64,38.17,33.82,31.86,25.38,37.21,LCA,34.93,34.59,26.14,16.43,mill lcu,25.48,26.61,0.12862211709047905
ST. LUCIA,Tax Revenue -Taxes on International Trade and Transactions,1,20.55,28.57,26.91,22.64,26.75,,Upper-Middle Income,22.55,Blend,LAC,34.64,38.17,33.82,31.86,25.38,37.21,LCA,34.93,34.59,26.14,16.43,mill lcu,25.48,26.61,0.5909920876445527
ST. LUCIA,Tax Revenue -Taxes on International Trade and Transactions,2,20.55,28.57,26.91,22.64,26.75,,Upper-Middle Income,22.55,Blend,LAC,34.64,38.17,33.82,31.86,25.38,37.21,LCA,34.93,34.59,26.14,16.43,mill lcu,25.48,26.61,-0.17403873952009258
ST. LUCIA,Tax Revenue -Taxes on International Trade and Transactions,3,20.55,28.57,26.91,22.64,26.75,,Upper-Middle Income,22.55,Blend,LAC,34.64,38.17,33.82,31.86,25.38,37.21,LCA,34.93,34.59,26.14,16.43,mill lcu,25.48,26.61,-0.44772910507927977
ST. LUCIA,Tax Revenue -Taxes on International Trade and Transactions,4,20.55,28.57,26.91,22.64,26.75,,Upper-Middle Income,22.55,Blend,LAC,34.64,38.17,33.82,31.86,25.38,37.21,LCA,34.93,34.59,26.14,16.43,mill lcu,25.48,26.61,-0.35442313197824216
ST. LUCIA,Tax Revenue -Taxes on International Trade and Transactions,5,20.55,28.57,26.91,22.64,26.75,,Upper-Middle Income,22.55,Blend,LAC,34.64,38.17,33.82,31.86,25.38,37.21,LCA,34.93,34.59,26.14,16.43,mill lcu,25.48,26.61,-0.15867707172054996
ST. LUCIA,Tax Revenue -Taxes on International Trade and Transactions,6,20.55,28.57,26.91,22.64,26.75,,Upper-Middle Income,22.55,Blend,LAC,34.64,38.17,33.82,31.86,25.38,37.21,LCA,34.93,34.59,26.14,16.43,mill lcu,25.48,26.61,
ST. LUCIA,Taxes on Goods and Services – Accommodation Tax,0,0.0,0.0,0.81,0.0,0.01,,Upper-Middle Income,0.0,Blend,LAC,0.01,0.01,0.01,0.01,0.0,0.0,LCA,0.0,0.01,0.0,0.0,mill lcu,0.01,0.01,0.0
ST. LUCIA,Taxes on Goods and Services – Accommodation Tax,1,0.0,0.0,0.81,0.0,0.01,,Upper-Middle Income,0.0,Blend,LAC,0.01,0.01,0.01,0.01,0.0,0.0,LCA,0.0,0.01,0.0,0.0,mill lcu,0.01,0.01,
ST. LUCIA,Taxes on Goods and Services – Accommodation Tax,2,0.0,0.0,0.81,0.0,0.01,,Upper-Middle Income,0.0,Blend,LAC,0.01,0.01,0.01,0.01,0.0,0.0,LCA,0.0,0.01,0.0,0.0,mill lcu,0.01,0.01,-1.0
ST. LUCIA,Taxes on Goods and Services – Accommodation Tax,3,0.0,0.0,0.81,0.0,0.01,,Upper-Middle Income,0.0,Blend,LAC,0.01,0.01,0.01,0.01,0.0,0.0,LCA,0.0,0.01,0.0,0.0,mill lcu,0.01,0.01,
