Country,Tax_Type,month,IDA,LCU_USD_ex_rate,Income_Group,Units (LCU),Region_Code,Units(LCU),Country_Code,revenue,grmonth,revenue_USD,revenue_prev_yr,revenue_prev_yr_USD,revenue_diff,revenue_diff_USD,year,outlier,cal_month,revenue_diff_percent_LAC
Turkey,Income Taxes,14,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,36047444,0.149554197,6353315.943,28012506,4937168.388,8034938,1416147.555,2020,0,Feb,
Turkey,Income Taxes,15,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10525606,-0.270913054,1855124.608,12896585,2273006.627,-2370979,-417882.0191,2020,0,Mar,
Turkey,Income Taxes,16,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,13012975,-0.283839833,2293520.216,16232050,2860878.071,-3219075,-567357.8554,2020,0,Apr,
Turkey,Income Taxes,17,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,28444808,-0.034223499,5013361.063,26310755,4637236.949,2134053,376124.1144,2020,0,May,
Turkey,Income Taxes,18,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,11143818,-0.178406378,1964083.683,12116687,2135550.601,-972869,-171466.9181,2020,0,Jun,
Turkey,Income Taxes,19,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,17123092,-0.12364966,3017923.085,17454659,3076361.345,-331567,-58438.26007,2020,0,Jul,
Turkey,Income Taxes,20,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,41690733,0.235268552,7347938.419,30149845,5313871.656,11540888,2034066.763,2020,0,Aug,
Turkey,Income Taxes,21,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12669463,-0.162434399,2232976.665,13512830,2381619.021,-843367,-148642.3561,2020,0,Sep,
Turkey,Income Taxes,22,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,,,,16278473,2869060.066,,,2020,0,Oct,
Turkey,PIT,1,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,14624726,,2577589.27,,,,,2019,0,Jan,
Turkey,PIT,2,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,9821731,,1731067.539,,,,,2019,0,Feb,
Turkey,PIT,3,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,11476639,,2022742.959,,,,,2019,0,Mar,
Turkey,PIT,4,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,14247604,,2511121.999,,,,,2019,0,Apr,
Turkey,PIT,5,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12611520,,2222764.285,,,,,2019,0,May,
Turkey,PIT,6,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,11968562,,2109443.759,,,,,2019,0,Jun,
Turkey,PIT,7,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,16634668,,2931838.979,,,,,2019,0,Jul,
Turkey,PIT,8,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12763852,,2249612.605,,,,,2019,0,Aug,
Turkey,PIT,9,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12798907,,2255791.004,,,,,2019,0,Sep,
Turkey,PIT,10,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,15817591,,2787830.202,,,,,2019,0,Oct,
Turkey,PIT,11,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,14366196,,2532023.688,,,,,2019,0,Nov,
Turkey,PIT,12,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,15572022,,2744548.98,,,,,2019,0,Dec,
Turkey,PIT,13,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,17321914,0.05807165,3052965.209,14624726,2577589.27,2697188,475375.9385,2020,0,Jan,
Turkey,PIT,14,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10446840,-0.049824461,1841242.201,9821731,1731067.539,625109,110174.6625,2020,0,Feb,
Turkey,PIT,15,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,9575704,-0.254645411,1687705.594,11476639,2022742.959,-1900935,-335037.3647,2020,0,Mar,
Turkey,PIT,16,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12113121,-0.240511578,2134922.098,14247604,2511121.999,-2134483,-376199.9013,2020,0,Apr,
Turkey,PIT,17,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,9031660,-0.360254728,1591818.534,12611520,2222764.285,-3579860,-630945.7506,2020,0,May,
Turkey,PIT,18,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,9225186,-0.311442687,1625927.245,11968562,2109443.759,-2743376,-483516.5145,2020,0,Jun,
Turkey,PIT,19,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,16490413,-0.114427069,2906414.22,16634668,2931838.979,-144255,-25424.75942,2020,0,Jul,
Turkey,PIT,20,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,13434735,-0.059726313,2367854.877,12763852,2249612.605,670883,118242.2715,2020,0,Aug,
Turkey,PIT,21,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12253463,-0.144750363,2159657.196,12798907,2255791.004,-545444,-96133.80803,2020,0,Sep,
Turkey,PIT,22,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,,,,15817591,2787830.202,,,2020,0,Oct,
Turkey,CIT,1,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1078531,,190089.7106,,,,,2019,0,Jan,
Turkey,CIT,2,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,18190775,,3206100.85,,,,,2019,0,Feb,
Turkey,CIT,3,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1419946,,250263.6681,,,,,2019,0,Mar,
Turkey,CIT,4,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1984446,,349756.0718,,,,,2019,0,Apr,
Turkey,CIT,5,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,13699235,,2414472.664,,,,,2019,0,May,
Turkey,CIT,6,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,148125,,26106.84198,,,,,2019,0,Jun,
Turkey,CIT,7,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,819991,,144522.366,,,,,2019,0,Jul,
Turkey,CIT,8,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,17385993,,3064259.05,,,,,2019,0,Aug,
Turkey,CIT,9,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,713923,,125828.0165,,,,,2019,0,Sep,
Turkey,CIT,10,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,460882,,81229.86358,,,,,2019,0,Oct,
Turkey,CIT,11,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,21774250,,3837683.739,,,,,2019,0,Nov,
Turkey,CIT,12,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1152886,,203194.6843,,,,,2019,0,Dec,
Turkey,CIT,13,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,518594,-0.570461799,91401.52984,1078531,190089.7106,-559937,-98688.18076,2020,0,Jan,
Turkey,CIT,14,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,25600604,0.257204561,4512073.742,18190775,3206100.85,7409829,1305972.893,2020,0,Feb,
Turkey,CIT,15,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,949902,-0.402395428,167419.0137,1419946,250263.6681,-470044,-82844.65438,2020,0,Mar,
Turkey,CIT,16,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,899854,-0.594921023,158598.1177,1984446,349756.0718,-1084592,-191157.9541,2020,0,Apr,
Turkey,CIT,17,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,19413148,0.265920952,3421542.529,13699235,2414472.664,5713913,1007069.865,2020,0,May,
Turkey,CIT,18,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1918632,10.57098307,338156.4384,148125,26106.84198,1770507,312049.5964,2020,0,Jun,
Turkey,CIT,19,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,632679,-0.310742863,111508.8653,819991,144522.366,-187312,-33013.50065,2020,0,Jul,
Turkey,CIT,20,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,28255998,0.451837764,4980083.542,17385993,3064259.05,10870005,1915824.492,2020,0,Aug,
Turkey,CIT,21,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,416000,-0.479466248,73319.46843,713923,125828.0165,-297923,-52508.54806,2020,0,Sep,
Turkey,CIT,22,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,,,,460882,81229.86358,,,2020,0,Oct,
Turkey,VAT,1,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,15975461,,2815654.588,,,,,2019,0,Jan,
Turkey,VAT,2,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12241961,,2157629.983,,,,,2019,0,Feb,
Turkey,VAT,3,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12048720,,2123571.504,,,,,2019,0,Mar,
Turkey,VAT,4,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,14494908,,2554709.013,,,,,2019,0,Apr,
Turkey,VAT,5,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,14263227,,2513875.533,,,,,2019,0,May,
Turkey,VAT,6,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,14050071,,2476307.061,,,,,2019,0,Jun,
Turkey,VAT,7,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,16328438,,2877866.333,,,,,2019,0,Jul,
Turkey,VAT,8,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,15088666,,2659358.102,,,,,2019,0,Aug,
Turkey,VAT,9,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,15771094,,2779635.165,,,,,2019,0,Sep,
Turkey,VAT,10,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,16672198,,2938453.594,,,,,2019,0,Oct,
Turkey,VAT,11,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,14646664,,2581455.814,,,,,2019,0,Nov,
Turkey,VAT,12,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,19147486,,3374719.941,,,,,2019,0,Dec,
Turkey,VAT,13,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,19642880,0.098395392,3462032.5,15975461,2815654.588,3667419,646377.9125,2020,0,Jan,
Turkey,VAT,14,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,14587408,0.064471594,2571012.02,12241961,2157629.983,2345447,413382.0367,2020,0,Feb,
Turkey,VAT,15,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,4729688,-0.649330076,833601.4664,12048720,2123571.504,-7319032,-1289970.038,2020,0,Mar,
Turkey,VAT,16,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,16877461,0.040156262,2974630.935,14494908,2554709.013,2382553,419921.9218,2020,0,Apr,
Turkey,VAT,17,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,9565415,-0.400908772,1685892.171,14263227,2513875.533,-4697812,-827983.3621,2020,0,May,
Turkey,VAT,18,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,18419702,0.171145945,3246448.941,14050071,2476307.061,4369631,770141.8802,2020,0,Jun,
Turkey,VAT,19,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,21467089,0.174452491,3783547.006,16328438,2877866.333,5138651,905680.6726,2020,0,Jul,
Turkey,VAT,20,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,21875544,0.295134746,3855536.677,15088666,2659358.102,6786878,1196178.575,2020,0,Aug,
Turkey,VAT,21,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,23421732,0.326673716,4128050.337,15771094,2779635.165,7650638,1348415.171,2020,0,Sep,
Turkey,VAT,22,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,,,,16672198,2938453.594,,,2020,0,Oct,
Turkey,Customs Duties,1,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1091143,,192312.5595,,,,,2019,0,Jan,
Turkey,Customs Duties,2,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1135731,,200171.1375,,,,,2019,0,Feb,
Turkey,Customs Duties,3,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1324995,,233528.6757,,,,,2019,0,Mar,
Turkey,Customs Duties,4,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1275489,,224803.3064,,,,,2019,0,Apr,
Turkey,Customs Duties,5,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1684746,,296934.3297,,,,,2019,0,May,
Turkey,Customs Duties,6,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1207645,,212845.8881,,,,,2019,0,Jun,
Turkey,Customs Duties,7,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1771700,,312259.8611,,,,,2019,0,Jul,
Turkey,Customs Duties,8,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1305707,,230129.1903,,,,,2019,0,Aug,
Turkey,Customs Duties,9,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1660818,,292717.0503,,,,,2019,0,Sep,
Turkey,Customs Duties,10,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1725983,,304202.2983,,,,,2019,0,Oct,
Turkey,Customs Duties,11,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1450354,,255623.0392,,,,,2019,0,Nov,
Turkey,Customs Duties,12,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1825992,,321828.7567,,,,,2019,0,Dec,
Turkey,Customs Duties,13,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1528878,0.251693793,269462.7939,1091143,192312.5595,437735,77150.23441,2020,0,Jan,
Turkey,Customs Duties,14,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1677077,0.319120474,295582.6783,1135731,200171.1375,541346,95411.54077,2020,0,Feb,
Turkey,Customs Duties,15,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1845251,0.244079541,325223.1309,1324995,233528.6757,520256,91694.45522,2020,0,Mar,
Turkey,Customs Duties,16,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1199895,-0.159624342,211479.9605,1275489,224803.3064,-75594,-13323.34591,2020,0,Apr,
Turkey,Customs Duties,17,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,1453391,-0.229353925,256158.3066,1684746,296934.3297,-231355,-40776.02312,2020,0,May,
Turkey,Customs Duties,18,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,3213158,1.37683882,566314.9917,1207645,212845.8881,2005513,353469.1036,2020,0,Jun,
Turkey,Customs Duties,19,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,2476426,0.248653986,436466.9181,1771700,312259.8611,704726,124207.057,2020,0,Jul,
Turkey,Customs Duties,20,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,2288459,0.565684823,403337.9745,1305707,230129.1903,982752,173208.7842,2020,0,Aug,
Turkey,Customs Duties,21,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,2675288,0.438982249,471516.0915,1660818,292717.0503,1014470,178799.0412,2020,0,Sep,
Turkey,Customs Duties,22,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,,,,1725983,304202.2983,,,2020,0,Oct,
Turkey,Excises,1,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10582453,,1865143.819,,,,,2019,0,Jan,
Turkey,Excises,2,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10513902,,1853061.793,,,,,2019,0,Feb,
Turkey,Excises,3,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,9317250,,1642153.407,,,,,2019,0,Mar,
Turkey,Excises,4,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10544051,,1858375.516,,,,,2019,0,Apr,
Turkey,Excises,5,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,11698426,,2061832.634,,,,,2019,0,May,
Turkey,Excises,6,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12147462,,2140974.655,,,,,2019,0,Jun,
Turkey,Excises,7,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12198439,,2149959.287,,,,,2019,0,Jul,
Turkey,Excises,8,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,13876156,,2445654.764,,,,,2019,0,Aug,
Turkey,Excises,9,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,15493553,,2730718.919,,,,,2019,0,Sep,
Turkey,Excises,10,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12656289,,2230654.764,,,,,2019,0,Oct,
Turkey,Excises,11,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,13989616,,2465651.944,,,,,2019,0,Nov,
Turkey,Excises,12,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,14116550,,2488023.899,,,,,2019,0,Dec,
Turkey,Excises,13,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12929533,0.091448953,2278813.67,10582453,1865143.819,2347080,413669.8509,2020,0,Jan,
Turkey,Excises,14,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,11851488,0.006968522,2088809.616,10513902,1853061.793,1337586,235747.8233,2020,0,Feb,
Turkey,Excises,15,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,13359689,0.280900921,2354628.115,9317250,1642153.407,4042439,712474.7083,2020,0,Mar,
Turkey,Excises,16,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12941927,0.096474121,2280998.097,10544051,1858375.516,2397876,422622.581,2020,0,Apr,
Turkey,Excises,17,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,11167509,-0.147222336,1968259.191,11698426,2061832.634,-530917,-93573.44284,2020,0,May,
Turkey,Excises,18,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,15237175,0.120536079,2685532.624,12147462,2140974.655,3089713,544557.9682,2020,0,Jun,
Turkey,Excises,19,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,22018012,0.612429679,3880646.48,12198439,2149959.287,9819573,1730687.194,2020,0,Jul,
Turkey,Excises,20,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,23181914,0.492406235,4085782.721,13876156,2445654.764,9305758,1640127.957,2020,0,Aug,
Turkey,Excises,21,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,20149131,0.16174881,3551258.592,15493553,2730718.919,4655578,820539.6736,2020,0,Sep,
Turkey,Excises,22,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,,,,12656289,2230654.764,,,2020,0,Oct,
Turkey,Other Taxes,1,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12322510,,2171826.642,,,,,2019,0,Jan,
Turkey,Other Taxes,2,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,5595022,,986115.4782,,,,,2019,0,Feb,
Turkey,Other Taxes,3,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,5500615,,969476.365,,,,,2019,0,Mar,
Turkey,Other Taxes,4,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,6224585,,1097075.152,,,,,2019,0,Apr,
Turkey,Other Taxes,5,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,5875763,,1035595.721,,,,,2019,0,May,
Turkey,Other Taxes,6,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,5354806,,943777.7151,,,,,2019,0,Jun,
Turkey,Other Taxes,7,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10568724,,1862724.1,,,,,2019,0,Jul,
Turkey,Other Taxes,8,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,6200068,,1092754.063,,,,,2019,0,Aug,
Turkey,Other Taxes,9,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,6169024,,1087282.597,,,,,2019,0,Sep,
Turkey,Other Taxes,10,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,7253206,,1278368.289,,,,,2019,0,Oct,
Turkey,Other Taxes,11,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,7136209,,1257747.718,,,,,2019,0,Nov,
Turkey,Other Taxes,12,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,8802841,,1551489.478,,,,,2019,0,Dec,
Turkey,Other Taxes,13,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,15474665,0.121835076,2727389.933,12322510,2171826.642,3152155,555563.2909,2020,0,Jan,
Turkey,Other Taxes,14,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,7565311,0.207902626,1333376.397,5595022,986115.4782,1970289,347260.9186,2020,0,Feb,
Turkey,Other Taxes,15,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,6494264,0.054691943,1144605.732,5500615,969476.365,993649,175129.3666,2020,0,Mar,
Turkey,Other Taxes,16,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,5092353,-0.269172237,897520.7092,6224585,1097075.152,-1132232,-199554.4432,2020,0,Apr,
Turkey,Other Taxes,17,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,4650100,-0.293023529,819574.1831,5875763,1035595.721,-1225663,-216021.5376,2020,0,May,
Turkey,Other Taxes,18,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,7428763,0.239309275,1309309.986,5354806,943777.7151,2073957,365532.2711,2020,0,Jun,
Turkey,Other Taxes,19,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12929205,0.092839045,2278755.86,10568724,1862724.1,2360481,416031.76,2020,0,Jul,
Turkey,Other Taxes,20,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,9419556,0.357190834,1660184.709,6200068,1092754.063,3219488,567430.6461,2020,0,Aug,
Turkey,Other Taxes,21,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,9395657,0.360559792,1655972.54,6169024,1087282.597,3226633,568689.9432,2020,0,Sep,
Turkey,Other Taxes,22,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,,,,7253206,1278368.289,,,2020,0,Oct,
Turkey,Non-Tax Revenues,1,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,41275709,,7274790.969,,,,,2019,0,Jan,
Turkey,Non-Tax Revenues,2,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,9463262,,1667887.835,,,,,2019,0,Feb,
Turkey,Non-Tax Revenues,3,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,13281576,,2340860.799,,,,,2019,0,Mar,
Turkey,Non-Tax Revenues,4,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,8898631,,1568372.343,,,,,2019,0,Apr,
Turkey,Non-Tax Revenues,5,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,11717969,,2065277.063,,,,,2019,0,May,
Turkey,Non-Tax Revenues,6,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10604034,,1868947.443,,,,,2019,0,Jun,
Turkey,Non-Tax Revenues,7,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,35111398,,6188339.032,,,,,2019,0,Jul,
Turkey,Non-Tax Revenues,8,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,27667908,,4876433.431,,,,,2019,0,Aug,
Turkey,Non-Tax Revenues,9,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10494717,,1849680.461,,,,,2019,0,Sep,
Turkey,Non-Tax Revenues,10,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10796640,,1902894.004,,,,,2019,0,Oct,
Turkey,Non-Tax Revenues,11,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,9925673,,1749387.183,,,,,2019,0,Nov,
Turkey,Non-Tax Revenues,12,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12182351,,2147123.797,,,,,2019,0,Dec,
Turkey,Non-Tax Revenues,13,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,54753732,0.185021206,9650275.301,41275709,7274790.969,13478023,2375484.331,2020,0,Jan,
Turkey,Non-Tax Revenues,14,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,14407307,0.360031241,2539269.449,9463262,1667887.835,4944045,871381.6137,2020,0,Feb,
Turkey,Non-Tax Revenues,15,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10488215,-0.294561906,1848534.492,13281576,2340860.799,-2793361,-492326.3069,2020,0,Mar,
Turkey,Non-Tax Revenues,16,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,16120125,0.618274329,2841151.433,8898631,1568372.343,7221494,1272779.09,2020,0,Apr,
Turkey,Non-Tax Revenues,17,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,12863975,-0.01931444,2267259.156,11717969,2065277.063,1146006,201982.0931,2020,0,May,
Turkey,Non-Tax Revenues,18,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10829771,-0.087663395,1908733.3,10604034,1868947.443,225737,39785.8578,2020,0,Jun,
Turkey,Non-Tax Revenues,19,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10515310,-0.732464821,1853309.951,35111398,6188339.032,-24596088,-4335029.081,2020,0,Jul,
Turkey,Non-Tax Revenues,20,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10109446,-0.673594121,1781776.94,27667908,4876433.431,-17558462,-3094656.491,2020,0,Aug,
Turkey,Non-Tax Revenues,21,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,10604439,-0.09734061,1869018.823,10494717,1849680.461,109722,19338.3623,2020,0,Sep,
Turkey,Non-Tax Revenues,22,IBRD,0.176248722,Upper-Middle Income,,ECA,thousand lcu,TUR,,,,10796640,1902894.004,,,2020,0,Oct,
Nigeria,PIT,1,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jan,
Nigeria,PIT,2,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Feb,
