Sno,Country_Code,GDP_Constant_USD_value_crisis,GDP_Constant_USD_value_pre_crisis,GDP_Constant_USD_crisis_year,GDP_Constant_USD_turn_around_year,GDP_Constant_USD_recovery_year_1_2,GDP_Constant_USD_recovery_year_3_4,GDP_Constant_USD_recovery_year,GDP_Constant_USD_recovery_year_1_2_str,GDP_Constant_USD_recovery_year_3_4_str,GDP_Constant_USD_recovery_year_str,GDP_Constant_USD_crisis_shock,GDP_Constant_USD_recovery_time_1_2,GDP_Constant_USD_recovery_time_3_4,GDP_Constant_USD_recovery_time,GDP_growth_rate_value_crisis,GDP_growth_rate_value_pre_crisis,GDP_growth_rate_crisis_year,GDP_growth_rate_turn_around_year,GDP_growth_rate_recovery_year_1_2,GDP_growth_rate_recovery_year_3_4,GDP_growth_rate_recovery_year,GDP_growth_rate_recovery_year_1_2_str,GDP_growth_rate_recovery_year_3_4_str,GDP_growth_rate_recovery_year_str,GDP_growth_rate_crisis_shock,GDP_growth_rate_recovery_time_1_2,GDP_growth_rate_recovery_time_3_4,GDP_growth_rate_recovery_time,revenue_deficit_value_crisis,revenue_deficit_value_pre_crisis,revenue_deficit_crisis_year,revenue_deficit_turn_around_year,revenue_deficit_recovery_year_1_2,revenue_deficit_recovery_year_3_4,revenue_deficit_recovery_year,revenue_deficit_recovery_year_1_2_str,revenue_deficit_recovery_year_3_4_str,revenue_deficit_recovery_year_str,revenue_deficit_crisis_shock,revenue_deficit_recovery_time_1_2,revenue_deficit_recovery_time_3_4,revenue_deficit_recovery_time,govt_expenditure_value_crisis,govt_expenditure_value_pre_crisis,govt_expenditure_crisis_year,govt_expenditure_turn_around_year,govt_expenditure_recovery_year_1_2,govt_expenditure_recovery_year_3_4,govt_expenditure_recovery_year,govt_expenditure_recovery_year_1_2_str,govt_expenditure_recovery_year_3_4_str,govt_expenditure_recovery_year_str,govt_expenditure_crisis_shock,govt_expenditure_recovery_time_1_2,govt_expenditure_recovery_time_3_4,govt_expenditure_recovery_time,Total_Revenue_excl_SC_value_crisis,Total_Revenue_excl_SC_value_pre_crisis,Total_Revenue_excl_SC_crisis_year,Total_Revenue_excl_SC_turn_around_year,Total_Revenue_excl_SC_recovery_year_1_2,Total_Revenue_excl_SC_recovery_year_3_4,Total_Revenue_excl_SC_recovery_year,Total_Revenue_excl_SC_recovery_year_1_2_str,Total_Revenue_excl_SC_recovery_year_3_4_str,Total_Revenue_excl_SC_recovery_year_str,Total_Revenue_excl_SC_crisis_shock,Total_Revenue_excl_SC_recovery_time_1_2,Total_Revenue_excl_SC_recovery_time_3_4,Total_Revenue_excl_SC_recovery_time,Tax_Revenue_value_crisis,Tax_Revenue_value_pre_crisis,Tax_Revenue_crisis_year,Tax_Revenue_turn_around_year,Tax_Revenue_recovery_year_1_2,Tax_Revenue_recovery_year_3_4,Tax_Revenue_recovery_year,Tax_Revenue_recovery_year_1_2_str,Tax_Revenue_recovery_year_3_4_str,Tax_Revenue_recovery_year_str,Tax_Revenue_crisis_shock,Tax_Revenue_recovery_time_1_2,Tax_Revenue_recovery_time_3_4,Tax_Revenue_recovery_time,Income_Taxes_value_crisis,Income_Taxes_value_pre_crisis,Income_Taxes_crisis_year,Income_Taxes_turn_around_year,Income_Taxes_recovery_year_1_2,Income_Taxes_recovery_year_3_4,Income_Taxes_recovery_year,Income_Taxes_recovery_year_1_2_str,Income_Taxes_recovery_year_3_4_str,Income_Taxes_recovery_year_str,Income_Taxes_crisis_shock,Income_Taxes_recovery_time_1_2,Income_Taxes_recovery_time_3_4,Income_Taxes_recovery_time,Value_Added_Tax_value_crisis,Value_Added_Tax_value_pre_crisis,Value_Added_Tax_crisis_year,Value_Added_Tax_turn_around_year,Value_Added_Tax_recovery_year_1_2,Value_Added_Tax_recovery_year_3_4,Value_Added_Tax_recovery_year,Value_Added_Tax_recovery_year_1_2_str,Value_Added_Tax_recovery_year_3_4_str,Value_Added_Tax_recovery_year_str,Value_Added_Tax_crisis_shock,Value_Added_Tax_recovery_time_1_2,Value_Added_Tax_recovery_time_3_4,Value_Added_Tax_recovery_time,Excise_Taxes_value_crisis,Excise_Taxes_value_pre_crisis,Excise_Taxes_crisis_year,Excise_Taxes_turn_around_year,Excise_Taxes_recovery_year_1_2,Excise_Taxes_recovery_year_3_4,Excise_Taxes_recovery_year,Excise_Taxes_recovery_year_1_2_str,Excise_Taxes_recovery_year_3_4_str,Excise_Taxes_recovery_year_str,Excise_Taxes_crisis_shock,Excise_Taxes_recovery_time_1_2,Excise_Taxes_recovery_time_3_4,Excise_Taxes_recovery_time,Trade_Taxes_value_crisis,Trade_Taxes_value_pre_crisis,Trade_Taxes_crisis_year,Trade_Taxes_turn_around_year,Trade_Taxes_recovery_year_1_2,Trade_Taxes_recovery_year_3_4,Trade_Taxes_recovery_year,Trade_Taxes_recovery_year_1_2_str,Trade_Taxes_recovery_year_3_4_str,Trade_Taxes_recovery_year_str,Trade_Taxes_crisis_shock,Trade_Taxes_recovery_time_1_2,Trade_Taxes_recovery_time_3_4,Trade_Taxes_recovery_time,Total_Non_Tax_Revenue_value_crisis,Total_Non_Tax_Revenue_value_pre_crisis,Total_Non_Tax_Revenue_crisis_year,Total_Non_Tax_Revenue_turn_around_year,Total_Non_Tax_Revenue_recovery_year_1_2,Total_Non_Tax_Revenue_recovery_year_3_4,Total_Non_Tax_Revenue_recovery_year,Total_Non_Tax_Revenue_recovery_year_1_2_str,Total_Non_Tax_Revenue_recovery_year_3_4_str,Total_Non_Tax_Revenue_recovery_year_str,Total_Non_Tax_Revenue_crisis_shock,Total_Non_Tax_Revenue_recovery_time_1_2,Total_Non_Tax_Revenue_recovery_time_3_4,Total_Non_Tax_Revenue_recovery_time,country_number,Resource_Rich,Oil_Gas_Rich,Region_Code,Reg,IDA,Country,Income_Group,year,ln_GDP_Constant_USD,ln_GDP_PC,Total_Revenue_excl_SC,Tax_Revenue,Income_Taxes,Value_Added_Tax,Excise_Taxes,Trade_Taxes,Total_Non_Tax_Revenue
10,AUT,384823180705.0234,399876867204.146,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-15053686499.12262,1.0,1.0,3.0,-3.7645841,3.7274158,2007,2009.0,2011.0,2011.0,2017.0,2011,2011,Did not Recover,-7.4919999000000015,4.0,4.0,10.0,-13.139577,-9.6292439,2007,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-3.5103330999999987,,,10.0,45.04967552310636,47.84835665048696,2009,2016.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-2.798681127380604,1.0,1.0,8.0,34.17317692104716,34.70877956145589,2009,2016.0,2010.0,2010.0,2012.0,2010,2010,2012,-0.5356026404087331,1.0,1.0,3.0,26.873979669772677,27.71808811214521,2008,2009.0,2009.0,2009.0,2013.0,2009,2009,2013,-0.8441084423725371,1.0,1.0,5.0,11.3803182847065,12.670318489117038,2008,2009.0,2009.0,2009.0,2015.0,2009,2009,2015,-1.2900002044105392,1.0,1.0,7.0,7.827634307014178,7.709475357602413,2008,2011.0,2009.0,2009.0,2009.0,2009,2009,2009,0.1181589494117654,1.0,1.0,1.0,2.223316434518496,2.337285285367066,2008,2016.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.11396885084857013,1.0,1.0,2.0,-0.0070291596598599,-0.0026970399115423,2007,2008.0,2009.0,2009.0,2009.0,2009,2009,2009,-0.0043321197483176,2.0,2.0,2.0,6.808653484468247,7.341865567050967,2007,2016.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.5332120825827209,1.0,1.0,2.0,7.0,NO,NO,WER,Western Europe,NO,Austria,High,2007,26.699924,10.768702000000001,34.3486710238117,27.00680545676073,12.084937213446109,7.652548788990698,2.3805766643894954,-0.0026970399115423,7.341865567050967
11,AZE,,46113899018.78919,2008,,,,,Trend,Trend,Trend,,,,,,10.772419,2008,,,,,Trend,Trend,Trend,,,,,8.0671654,31.029146,2008,2015.0,2009.0,2011.0,2017.0,2009,2011,Did not Recover,-22.9619806,1.0,3.0,9.0,18.47836104604278,23.07880285943008,2009,2011.0,2010.0,2010.0,2015.0,2010,2010,2015,-4.600441813387299,1.0,1.0,6.0,32.85582934902538,49.53691522391202,2008,2015.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-16.68108587488664,1.0,1.0,9.0,12.042548289236212,17.92602517541695,2007,2011.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-5.883476886180737,1.0,1.0,10.0,4.756858589426587,10.74010084270653,2007,2010.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-5.9832422532799425,1.0,1.0,10.0,4.268269267693253,5.65417673164429,2009,2011.0,2010.0,2010.0,2015.0,2010,2010,2015,-1.3859074639510365,1.0,1.0,6.0,0.9216235935639951,1.4209654102464653,2007,2011.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-0.4993418166824701,1.0,1.0,10.0,0.6876251030260214,1.184023575224965,2008,2010.0,2009.0,2009.0,2014.0,2009,2009,2014,-0.4963984721989436,1.0,1.0,6.0,16.85178374402354,32.23175288112403,2008,2015.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-15.379969137100492,1.0,1.0,9.0,7.0,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,2008,24.55438,8.5682859,49.53691522391202,17.30516234278798,9.182760616744725,5.028153449455349,1.281376624743462,1.184023575224965,32.23175288112403
12,BDI,,1862084450.4923642,2008,,,,,Trend,Trend,Trend,,,,,-3.8999994,4.861713900000002,2008,2015.0,2009.0,2009.0,2010.0,2009,2009,2010,-8.7617133,1.0,1.0,2.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,13.431780733897428,13.46754532858153,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.035764594684101425,1.0,1.0,2.0,12.02424313459147,12.44521142205965,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.4209682874681793,1.0,1.0,2.0,2.939477826223095,3.6463242665946938,2007,2014.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.7068464403715988,1.0,1.0,2.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,1.2097251323811689,2.2968435099858167,2007,2014.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-1.0871183776046478,1.0,1.0,10.0,0.8978239913124384,1.407537599305964,2008,2010.0,2009.0,2009.0,2014.0,2009,2009,2014,-0.5097136079935256,1.0,1.0,6.0,16.0,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,2008,21.344963,5.423823400000001,13.431780733897428,12.02424313459147,3.4011131581742613,,,2.134852566977075,1.407537599305964
13,BEL,470632861743.5535,481481480330.3185,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-10848618586.764956,1.0,1.0,2.0,-2.2531767000000005,3.4489734,2007,2009.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-5.702150100000001,3.0,3.0,10.0,-9.6892691,-6.5001063,2008,2009.0,,2015.0,2015.0,Did not Recover,2015,2015,-3.1891627999999987,,7.0,7.0,40.695876893506814,44.31715851864851,2009,2016.0,2010.0,2010.0,2011.0,2010,2010,2011,-3.621281625141698,1.0,1.0,2.0,34.62788970729483,35.53639716888942,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-0.9085074615945956,1.0,1.0,3.0,28.230494206966554,29.609281885298227,2008,2009.0,2009.0,2009.0,2012.0,2009,2009,2012,-1.3787876783316726,1.0,1.0,4.0,14.374234835039749,15.58940988403292,2008,2009.0,2009.0,2009.0,2013.0,2009,2009,2013,-1.2151750489931707,1.0,1.0,5.0,7.713722937889393,8.076051671970596,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-0.3623287340812036,1.0,1.0,10.0,2.0476690786463543,2.1370531427593398,2007,2008.0,2008.0,2008.0,2016.0,2008,2008,2016,-0.08938406411298505,1.0,1.0,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,5.927115283591193,2008,,,,,Trend,Trend,Trend,,,,,10.0,NO,NO,WER,Western Europe,NO,Belgium,High,2007,26.892332,10.713546000000001,35.06894140923028,29.47579580694665,15.318395302759109,8.076051671970596,2.1370531427593393,,5.593145602283635
14,BEN,,6670811297.136943,2008,,,,,Trend,Trend,Trend,,,,,2.0958099,5.9865131,2007,2015.0,2008.0,2008.0,2013.0,2008,2008,2013,-3.8907032,1.0,1.0,6.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,14.66833472994292,18.53213552595519,2007,2016.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-3.863800796012271,1.0,1.0,10.0,12.61079441513531,16.11617220776456,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-3.5053777926292504,1.0,1.0,9.0,2.836807981380039,3.340129964746399,2008,2012.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-0.50332198336636,1.0,1.0,9.0,6.477202270554034,7.067259562962523,2009,2012.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-0.5900572924084884,1.0,1.0,8.0,,0.5561440215090795,2008,,,,,Trend,Trend,Trend,,,,,3.465755275065648,4.37233633672511,2008,2009.0,2009.0,2009.0,2014.0,2009,2009,2014,-0.9065810616594616,1.0,1.0,6.0,0.7496209858484658,2.836095692138288,2007,2008.0,2014.0,2015.0,2017.0,2014,2015,Did not Recover,-2.0864747062898217,7.0,8.0,10.0,11.0,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,2007,22.573267,6.6230226,18.53213552595519,15.6960398338169,3.310404060509665,6.9887262202607765,0.4473255621700982,4.191619944908589,2.836095692138288
15,BFA,,8276883001.254271,2008,,,,,Trend,Trend,Trend,,,,,2.9620152,7.294496499999998,2008,2009.0,2010.0,2011.0,2017.0,2010,2011,Did not Recover,-4.3324813,2.0,3.0,9.0,,0.80556148,2008,,,,,Trend,Trend,Trend,,,,,11.915740074750907,13.848402278836632,2007,2010.0,2008.0,2008.0,2012.0,2008,2008,2012,-1.932662204085723,1.0,1.0,5.0,12.90903345443893,13.759683550923407,2007,2008.0,2008.0,2008.0,2010.0,2008,2008,2010,-0.850650096484479,1.0,1.0,3.0,11.86432089392948,12.68570364317528,2007,2008.0,2008.0,2008.0,2010.0,2008,2008,2010,-0.8213827492457995,1.0,1.0,3.0,2.699683936677118,3.024452550284323,2007,2009.0,2008.0,2008.0,2011.0,2008,2008,2011,-0.3247686136072052,1.0,1.0,4.0,4.848476824568186,4.899797261101316,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.05132043653313012,1.0,1.0,2.0,1.6567987225347922,1.7965557319229415,2007,2008.0,2008.0,2008.0,2010.0,2008,2008,2010,-0.1397570093881495,1.0,1.0,3.0,2.175563875621969,2.606046985282472,2007,2010.0,2008.0,2008.0,2012.0,2008,2008,2012,-0.4304831096605026,1.0,1.0,5.0,1.0447125605094392,1.073979907748134,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.029267347238694837,1.0,1.0,2.0,16.0,NO,NO,SSA,Sub-Saharan Africa,YES,Burkina Faso,Low Income,2008,22.836733,6.3340735,12.90903345443893,11.86432089392948,2.760677684313824,4.848476824568186,1.6567987225347922,2.18307515118188,1.0447125605094392
16,BGD,,103950517391.4662,2008,,,,,Trend,Trend,Trend,,,,,5.045126,7.058599000000001,2007,2009.0,2008.0,2008.0,2016.0,2008,2008,2016,-2.0134730000000007,1.0,1.0,9.0,-0.58928114,-0.46073309,2008,2009.0,2010.0,2010.0,2010.0,2010,2010,2010,-0.12854804999999994,2.0,2.0,2.0,9.005884870342262,9.871583603258562,2009,2015.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-0.8656987329163002,1.0,1.0,8.0,,8.968048095825768,2008,,,,,Trend,Trend,Trend,,,,,7.036703243023808,7.217537431940223,2008,2009.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-0.1808341889164149,1.0,1.0,9.0,,1.74977940459785,2008,,,,,Trend,Trend,Trend,,,,,,2.534508087698332,2008,,,,,Trend,Trend,Trend,,,,,0.0376562647659739,0.0432229931456625,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-0.0055667283796886,1.0,1.0,3.0,2.3,2.4781318593983586,2008,2014.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.17813185939835874,1.0,1.0,2.0,1.1,1.7667494794150438,2007,2015.0,2008.0,2008.0,2012.0,2008,2008,2012,-0.6667494794150437,1.0,1.0,5.0,9.0,NO,NO,SA,South Asia,YES,Bangladesh,Lower-Middle Income,2007,25.308783,6.501892099999999,8.22099984556404,6.454250366148995,1.463352974419635,2.267099064729033,0.0544651339604678,2.2998639775575698,1.7667494794150438
17,BGR,49948693651.00853,51806552050.90023,2008,2009.0,2009.0,2009.0,2013.0,2009,2009,2013,-1857858399.8917007,1.0,1.0,5.0,-3.5861456,7.344417999999999,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-10.9305636,1.0,1.0,10.0,-8.1192026,-0.57884967,2008,2014.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-7.540352929999999,,,9.0,29.904652113077177,32.82935207361654,2007,2011.0,2008.0,2008.0,2009.0,2008,2008,2009,-2.9246999605393635,1.0,1.0,2.0,25.15130945157815,31.296698554071146,2008,2011.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-6.145389102492992,1.0,1.0,9.0,18.502269716068803,23.70728286902811,2007,2011.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-5.205013152959307,1.0,1.0,10.0,4.479092113572482,7.185380688264212,2007,2011.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-2.7062885746917305,1.0,1.0,10.0,8.141083965873772,10.382313486172961,2008,2011.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-2.241229520299189,1.0,1.0,9.0,4.762347701649035,5.6652248611798335,2008,2010.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-0.9028771595307984,1.0,1.0,9.0,0.0034677552366815,0.0039360897516702,2007,2008.0,2008.0,2008.0,2010.0,2008,2008,2010,-0.0004683345149887005,1.0,1.0,3.0,6.460326144693504,8.309093524785572,2009,2016.0,2010.0,2010.0,2013.0,2010,2010,2013,-1.8487673800920683,1.0,1.0,4.0,15.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Bulgaria,Upper-Middle Income,2007,24.612307,8.7758665,31.107730366822143,23.70728286902811,7.185380688264212,9.831529686121263,5.4831211395436785,0.0039360897516702,7.400447497794023
18,BHR,,24034629395.82695,2008,,,,,Trend,Trend,Trend,,,,,1.9838252,8.2924433,2007,2011.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-6.3086180999999995,1.0,1.0,10.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,19.47327536231884,27.39402089583118,2008,2009.0,2009.0,2010.0,2017.0,2009,2010,Did not Recover,-7.920745533512338,1.0,2.0,9.0,1.0698814875357578,1.363130434782609,2009,2013.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-0.29324894724685113,1.0,1.0,8.0,0.1293011851246424,0.1810282404055033,2008,2013.0,2009.0,2011.0,2017.0,2009,2011,Did not Recover,-0.05172705528086091,1.0,3.0,9.0,0.04,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,0.9396459861367836,1.020482052343023,2008,2011.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.08083606620623929,1.0,1.0,2.0,18.11014492753623,26.158166959760013,2008,2009.0,2009.0,2010.0,2017.0,2009,2010,Did not Recover,-8.048022032223784,1.0,2.0,9.0,8.0,YES,YES,MENA,Middle East & North Africa,NO,Bahrain,High,2007,23.842182,9.9914103,24.48947368421052,1.1451652386780908,0.1269277845777234,,,0.9799265605875154,23.34430844553243
19,BHS,9942763009.205557,10622859247.20519,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-680096237.9996338,1.0,1.0,10.0,-4.1752577,-2.3239672,2008,2009.0,2010.0,2010.0,2010.0,2010,2010,2010,-1.8512905,2.0,2.0,2.0,-2.0848701000000003,0.79542089,2008,2013.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-2.88029099,,,9.0,13.83489702607827,14.24334499436984,2009,2010.0,2010.0,2010.0,2011.0,2010,2010,2011,-0.4084479682915703,1.0,1.0,2.0,12.72828377869778,13.57315219456584,2008,2013.0,2009.0,2009.0,2011.0,2009,2009,2011,-0.8448684158680599,1.0,1.0,3.0,10.8766442155309,12.12136614098423,2008,2010.0,2009.0,2009.0,2011.0,2009,2009,2011,-1.2447219254533302,1.0,1.0,3.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,5.414671847284398,6.660248447204969,2009,2016.0,2010.0,2010.0,2011.0,2010,2010,2011,-1.2455765999205708,1.0,1.0,2.0,1.2910895747083178,1.936435584051292,2009,2013.0,2010.0,2010.0,2016.0,2010,2010,2016,-0.6453460093429741,1.0,1.0,7.0,8.0,NO,NO,LAC,Latin America & the Caribbean,NO,"Bahamas, The",High,2008,23.062759,10.300861,13.57315219456584,12.12136614098423,,,,5.878776363290898,1.4517385521565649
20,BIH,17028269113.564032,17555414776.19015,2008,2009.0,2009.0,2009.0,2013.0,2009,2009,2013,-527145662.6261196,1.0,1.0,5.0,-3.002754,5.8555875,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-8.8583415,1.0,1.0,10.0,-12.964865,-8.632172599999999,2008,2009.0,,,2016.0,Did not Recover,Did not Recover,2016,-4.332692400000001,,,8.0,35.321926700632616,39.82454852604107,2009,2016.0,2010.0,2010.0,2014.0,2010,2010,2014,-4.502621825408454,1.0,1.0,5.0,26.859684116222766,31.425027493606144,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-4.565343377383382,1.0,1.0,10.0,21.59750169895077,23.800427173390972,2008,2009.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-2.202925474440203,1.0,1.0,9.0,1.121235365033622,1.3885117209992692,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.26727635596564725,1.0,1.0,2.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,4.35337927657e-05,0.0255461997168433,2007,2015.0,2008.0,,2017.0,2008,Did not Recover,Did not Recover,-0.0255026659240776,1.0,,10.0,4.737524433422359,6.139669167884545,2007,2011.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-1.402144734462186,1.0,1.0,10.0,13.0,NO,NO,ECA,Eastern Europe & Central Asia,YES,Bosnia and Herzegovina,Upper-Middle Income,2007,23.535782,8.392136599999999,31.425027493606144,25.28535832572159,1.3885117209992692,,,0.0255461997168433,6.139669167884545
21,BLR,54421180122.04754,54312557592.88773,2008,2009.0,2009.0,2009.0,2009.0,2009,2009,2009,108622529.1598053,1.0,1.0,1.0,-3.829573200000001,10.199998,2008,2015.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-14.0295712,2.0,2.0,9.0,0.70618999,5.4422708,2008,2010.0,2011.0,,2017.0,2011,Did not Recover,Did not Recover,-4.73608081,3.0,,9.0,25.44929941903041,34.65778225354113,2007,2011.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-9.208482834510717,1.0,1.0,10.0,28.791150734062214,39.39263208488183,2008,2014.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-10.601481350819617,1.0,1.0,9.0,23.457323794040622,36.33236547272187,2008,2014.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-12.875041678681242,1.0,1.0,9.0,6.041887713588282,8.307051553441354,2008,2011.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-2.2651638398530727,1.0,1.0,9.0,,11.50835694960606,2008,,,,,Trend,Trend,Trend,,,,,,2.96778337297458,2008,,,,,Trend,Trend,Trend,,,,,2.408996338996513,7.888026683514197,2008,2014.0,2009.0,,2017.0,2009,Did not Recover,Did not Recover,-5.479030344517684,1.0,,9.0,3.060266612159952,3.8234631083093418,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.7631964961493898,1.0,1.0,2.0,10.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Belarus,Upper-Middle Income,2008,24.718021,8.6482773,39.39263208488183,36.33236547272187,8.307051553441354,11.50835694960606,2.96778337297458,7.888026683514197,3.060266612159952
22,BLZ,,1342018033.2738519,2008,,,,,Trend,Trend,Trend,,,,,-0.58802724,3.228853,2008,2016.0,2010.0,2010.0,2010.0,2010,2010,2010,-3.81688024,2.0,2.0,2.0,0.17138501,2.0826108,2007,2009.0,2008.0,2008.0,2010.0,2008,2008,2010,-1.91122579,1.0,1.0,3.0,23.066915850272828,23.721844738865837,2007,2012.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.6549288885930089,1.0,1.0,2.0,25.041724515893307,25.804455637349854,2007,2008.0,2008.0,2008.0,2010.0,2008,2008,2010,-0.7627311214565502,1.0,1.0,3.0,21.70109609061016,22.923827973653626,2007,2008.0,2008.0,2008.0,2010.0,2008,2008,2010,-1.222731883043462,1.0,1.0,3.0,,7.185750822067957,2008,,,,,Trend,Trend,Trend,,,,,7.744735956945847,9.14273537388609,2007,2011.0,2008.0,2008.0,2013.0,2008,2008,2013,-1.3979994169402428,1.0,1.0,6.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,4.617209080265707,6.550794265788454,2007,2016.0,2008.0,2008.0,2011.0,2008,2008,2011,-1.9335851855227475,1.0,1.0,4.0,2.1645864054802098,3.340628425283157,2008,2016.0,2009.0,2009.0,2010.0,2009,2009,2010,-1.176042019802947,1.0,1.0,2.0,11.0,NO,NO,LAC,Latin America & the Caribbean,NO,Belize,Upper-Middle Income,2008,21.017441,8.385561000000001,25.041724515893307,21.70109609061016,7.185750822067957,8.648264523200583,,5.6360613810741675,3.340628425283157
