Country_Code,year,Country,Tax_Revenue,Total_Non_Tax_Revenue,Total_Revenue,Direct_taxes,Income_Taxes,PIT,CIT,Indirect_Taxes,Tax_on_Goods_and_Services,Value_Added_Tax,Excise_Taxes,Trade_Taxes,Social_Contributions,Property_Tax,Other_Taxes,Resource_Taxes,Non_Res_Tax_Rev_incl_SC,Non_Res_Tax_Rev_excl_SC,Direct_excl_SC_incl_Res,Direct_excl_SC_excl_Res,Export_Taxes,Import_Taxes,Total_Revenue_excl_SC,Tax_Revenue_incl_SC,Tax_Revenue_real_USD,gr_Tax_Revenue,Tax_Revenue_current_LCU,outlier,Resource_Rich,Oil_Gas_Rich,Region_Code,Region_Desc,Country_Name,Income_Group,Income_Desc,Country_Code2,Small_States,IDA_IBRD,IDA_IBRD_Desc,DSSI
THA,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,EAP,East Asia & Pacific,Thailand,Upper_Middle_Income,Upper-Middle Income,TH,NO,IBRD,IBRD,NULL
THA,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,EAP,East Asia & Pacific,Thailand,Upper_Middle_Income,Upper-Middle Income,TH,NO,IBRD,IBRD,NULL
TJK,2003,Tajikistan,0.131567886,0.020386717,0.15,0.039932745,0.015762926,NULL,NULL,0.110130307,0.074821354,0.052122741,NULL,0.033837747,0.018284994,0.005884826,0.001471206,,0.149852879,0.131567886,0.021647751,0.021647751,0.015132409,,,,457809423.3,0.11970264,626447330.8,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2004,Tajikistan,0.132185775,0.02111075,0.15,0.04205911,0.017050991,NULL,NULL,0.109613511,0.078272166,0.056674245,NULL,0.030042222,0.019486846,0.005521273,0.001299123,,0.151672621,0.132185775,0.022572264,0.022572264,0.015914258,,,,507658971.8,0.108887117,815229327.7,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2005,Tajikistan,0.144979864,,0.14,0.049993057,0.02096931,NULL,NULL,0.11498403,0.09401472,0.068046105,NULL,0.02096931,0.02096931,0.008054437,NULL,,0.165949174,0.144979864,0.029023747,0.029023747,,,,,593789694,0.169662563,1044811887,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2006,Tajikistan,0.144952545,0.023835203,0.17,0.049611734,0.02092321,NULL,NULL,0.115724763,0.09728214,0.072799827,NULL,0.018442623,0.020383952,0.008304573,NULL,,0.165336497,0.144952545,0.029227783,0.029227783,0.009059534,,,,635522942.3,0.070282877,1353161001,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2007,Tajikistan,0.158137715,0.0271518,0.19,0.05086072,0.023865415,NULL,NULL,0.127073552,0.109389671,0.083020344,NULL,0.017683881,0.019796557,0.007198748,NULL,,0.177934272,0.158137715,0.031064163,0.031064163,0.010250391,,,,747134844.3,0.175622145,2024858560,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2008,Tajikistan,0.167130445,0.018172525,0.19,0.052246011,0.025725481,NULL,NULL,0.134533477,0.118178204,0.089215742,NULL,0.016355273,0.019649043,0.006871486,NULL,,0.186779488,0.167130445,0.032596967,0.032596967,0.011982509,,,,852085007.3,0.140470176,2959378784,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2009,Tajikistan,0.15536052,0.022014256,0.18,0.054744703,0.025796441,NULL,NULL,0.121126897,0.105901178,0.078844009,NULL,0.015225719,0.02051108,0.008437182,NULL,,0.1758716,0.15536052,0.034233623,0.034233623,0.011152597,,,,822912312.2,-0.034236836,3204854483,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2010,Tajikistan,0.156607974,0.029062943,0.19,0.060675977,0.031572556,NULL,NULL,0.125035418,0.104513256,0.073790731,0.030722526,0.014369561,0.02295082,0.006152601,0.006152601,,0.179558794,0.156607974,0.031572556,0.031572556,,,,,883610156.8,0.073759796,3869328877,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2011,Tajikistan,0.169343842,0.031926569,0.2,0.063154744,0.032824504,NULL,NULL,0.136519339,0.113173035,0.083507932,0.031993083,0.015331404,0.02464332,0.00568692,0.008014899,,0.193987163,0.169343842,0.032824504,0.032824504,,,,,1026178968,0.16134809,5092355622,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2012,Tajikistan,0.198,,0.2,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,0.198,0.198,,,,,,,1289648920,0.256748541,7160293800,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2013,Tajikistan,0.21,,0.21,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,0.21,0.21,,,,,,,1469028472,0.139091771,8452542000,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2014,Tajikistan,0.228,,0.23,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,0.228,0.228,,,,,,,1701901716,0.15852194,10258654800,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2015,Tajikistan,0.22,,0.22,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,0.22,0.22,,,,,,,1740853121,0.022886988,10649914000,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2016,Tajikistan,0.206,,0.21,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,0.206,0.206,,,,,,,1742105786,0.00071957,11222694600,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2017,Tajikistan,0.197839769,,0.2,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,0.197839769,0.197839769,,,,,,,1800544123,0.033544654,12107319040,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2018,Tajikistan,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2019,NULL,0.182010964,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,NULL,NULL,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TJK,2020,NULL,0.165824973,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,NULL,NULL,0,NO,NO,ECA,Eastern Europe & Central Asia,Tajikistan,Lower_Middle_Income,Low-Middle Income,TJ,NO,IDA,IDA,1
TKM,2003,Turkmenistan,0.026711556,0.00166316,0.03,0.017220773,0.00882754,0.004026597,0.004800943,0.017193839,0.011201077,0.01031563,0.000885447,NULL,0.007703055,0.000690178,0.001552058,0.017904217,0.016510395,0.008807339,0.009517717,0.006184665,,,,,310319269.4,-0.044608531,317360000,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2004,Turkmenistan,0.152194527,0.010972636,0.16,0.097331347,0.043687348,0.02363858,0.020048767,0.131332972,0.061026822,0.054863181,0.006163641,NULL,0.039487944,0.014156055,0.010159848,0.108642644,0.083039827,0.043551883,0.057843403,0.049444595,,,,,1856519746,4.982611874,2247000000,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2005,Turkmenistan,0.162644869,0.007334416,0.17,0.085213594,0.044510386,0.017804154,0.026706231,0.112255753,0.073456133,0.056771737,0.016684396,NULL,0.03476849,0.005934718,0.008846089,0.098650691,0.098762667,0.063994177,0.050445104,0.02888976,,,,,2242591303,0.207954458,2905000000,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2006,Turkmenistan,0.162209538,0.012494944,0.17,0.085981392,0.053890062,0.014787181,0.039102881,0.088363522,0.070520023,0.055283384,0.01523664,NULL,0.027327071,0.004764259,0.007685739,0.092588431,0.096948177,0.069621107,0.058654322,0.026293317,,,,,2482016628,0.106762799,3609000000,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2007,Turkmenistan,0.14062963,0.006888889,0.15,0.082074074,0.051962963,0.013703704,0.038259259,0.075444444,0.057259259,0.048222222,0.009037037,NULL,0.025962963,0.004148148,0.006333333,0.08637037,0.080222222,0.054259259,0.056111111,0.02837037,,,,,2389791782,-0.037157223,3797000000,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2008,Turkmenistan,0.186193653,0.004932282,0.19,0.092581362,0.07226602,0.009076208,0.063189812,0.111158278,0.06753588,0.049423893,0.018111987,NULL,0.017545987,0.002769355,0.014028704,0.070365878,0.133373762,0.115827774,0.075035375,0.023771983,,,,,3629205165,0.518628188,9211000000,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2009,Turkmenistan,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2010,Turkmenistan,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2011,Turkmenistan,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2012,Turkmenistan,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2013,Turkmenistan,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2014,Turkmenistan,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2015,Turkmenistan,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2016,Turkmenistan,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2017,Turkmenistan,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2018,Turkmenistan,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TKM,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,YES,YES,ECA,Eastern Europe & Central Asia,Turkmenistan,Lower_Middle_Income,Low-Middle Income,TM,NO,IBRD,IBRD,NULL
TLS,2003,Timor-Leste,0.097605893,0.009944751,0.11,,NULL,0.004972376,0.004788214,0.021546961,0.016022099,NULL,0.00626151,0.005524862,NULL,NULL,NULL,0.048618785,0.031307551,0.031307551,,0.009760589,,0.005524862,,,58733211.1,0.983258793,47865959.3,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2004,Timor-Leste,0.05825603,0.007328386,0.07,,NULL,0.002690167,0.003432282,0.016790353,0.013172542,NULL,0.006679035,0.003617811,NULL,NULL,NULL,0.035250464,0.023005566,0.023005566,,0.006122449,,0.003617811,,,35195109.16,-0.400763069,25675348.91,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2005,Timor-Leste,0.131808159,0.034895259,0.17,,NULL,0.001819184,0.004079383,0.01047409,0.008269019,NULL,0.00446527,0.002260198,NULL,NULL,NULL,0.115435502,0.016372657,0.016372657,,0.005898567,,0.002260198,,,82034703.11,1.330855198,60929876.73,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2006,Timor-Leste,0.139277652,0.054778029,0.19,,NULL,0.001053424,0.002257336,0.006019564,0.004778029,NULL,0.002558315,0.001241535,NULL,NULL,NULL,0.129909707,0.009367946,0.009367946,,0.00331076,,0.001241535,,,83124194.19,0.013280856,63203641.53,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2007,Timor-Leste,0.183825061,0.174904547,0.36,,NULL,0.001076015,0.003019785,0.006699063,0.005206526,NULL,0.002533842,0.001492537,NULL,NULL,NULL,0.173030198,0.010794863,0.010794863,,0.0040958,,0.001492537,,,120933300,0.454850795,99779378.99,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2008,Timor-Leste,NULL,,NULL,,NULL,NULL,NULL,0.004099294,0.003416078,NULL,NULL,0.000683216,NULL,NULL,NULL,,0.008881804,0.008881804,,0.004099294,,,,,,NULL,,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2009,Timor-Leste,NULL,0.01496875,NULL,,0.00415625,NULL,NULL,0.0094375,0.00746875,NULL,NULL,0.00196875,NULL,NULL,NULL,,0.01359375,0.01359375,,0.00415625,,,,,,NULL,,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2010,Timor-Leste,NULL,0.011552888,NULL,,0.004551138,NULL,NULL,0.008002001,0.006626657,NULL,NULL,0.001375344,NULL,NULL,NULL,,0.012553138,0.012553138,,0.004551138,,,,,,NULL,,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2011,Timor-Leste,NULL,0.00528914,NULL,,0.004901269,NULL,NULL,0.008921016,0.006029619,NULL,NULL,0.002891396,NULL,NULL,NULL,,0.013822285,0.013822285,,0.004901269,,,,,,NULL,,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2012,Timor-Leste,NULL,0.005839087,NULL,,0.005583909,NULL,NULL,0.009201441,0.007190033,NULL,NULL,0.002011408,NULL,NULL,NULL,,0.01478535,0.01478535,,0.005583909,,,,,,NULL,,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2013,Timor-Leste,NULL,0.008229869,NULL,,0.007130188,NULL,NULL,0.011404753,0.009187655,NULL,NULL,0.002217098,NULL,NULL,NULL,,0.018570415,0.018570415,,0.007130188,,,,,,NULL,,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2014,Timor-Leste,NULL,0.010935181,NULL,,0.013112321,NULL,NULL,0.017491341,0.01417615,NULL,NULL,0.00331519,NULL,NULL,NULL,,0.030628402,0.030628402,,0.013112321,,,,,,NULL,,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2015,Timor-Leste,0.038700291,0.222761073,0.26,,0.01723246,NULL,NULL,0.021403168,0.017491109,NULL,NULL,0.003912059,NULL,NULL,NULL,,0.038700291,0.038700291,0.01723246,0.01723246,,,,,42021380.63,NULL,61704161.9,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2016,Timor-Leste,0.057428115,0.238777955,0.3,,0.025638978,NULL,NULL,0.031509585,0.025838658,NULL,NULL,0.005670927,NULL,NULL,NULL,,0.057428115,0.057428115,0.025638978,0.025638978,,,,,64454571.96,0.533851839,94791340.53,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2017,Timor-Leste,0.05331725,0.21672698,0.27,,0.021994371,NULL,NULL,0.030800161,0.02464817,NULL,NULL,0.00615199,NULL,NULL,NULL,,0.05331725,0.05331725,0.021994371,0.021994371,,,,,57385103.01,-0.109681419,85272308.83,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2018,Timor-Leste,0.047378004,0.221813547,0.27,,0.021485798,NULL,NULL,0.025710124,0.020757465,NULL,NULL,0.004952658,NULL,NULL,NULL,,,,0.021485798,0.021485798,,,,,50455307.99,-0.120759477,73904707.39,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TLS,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,YES,YES,EAP,East Asia & Pacific,Timor-Leste,Lower_Middle_Income,Low-Middle Income,TL,YES,IDA,IDA,NULL
TON,2003,Tonga,0.177362637,0.034505495,0.21,0.034285714,0.034065934,NULL,NULL,0.143296703,0.023956044,NULL,NULL,0.118241758,NULL,NULL,0.001098901,,0.177362637,0.177362637,0.034285714,0.034285714,,,,,66467962.67,0.020539165,78754907.43,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2004,Tonga,0.17607362,0.040286299,0.22,0.033537832,0.033333333,NULL,NULL,0.142535787,0.024539877,NULL,NULL,0.116973415,NULL,NULL,0.001022495,,0.17607362,0.17607362,0.033537832,0.033537832,,,,,64394195.49,-0.0311995,83081566.82,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2005,Tonga,0.178909091,0.033090909,0.21,0.037636364,0.037454545,NULL,NULL,0.141272727,0.038909091,NULL,NULL,0.101090909,NULL,NULL,0.001272727,,0.178909091,0.178909091,0.037636364,0.037636364,,,,,65484214.37,0.016927285,90786036.76,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2006,Tonga,0.205033557,0.037583893,0.24,0.045134228,0.045134228,NULL,NULL,0.159899329,0.088422819,NULL,NULL,0.070302013,NULL,NULL,0.001174497,,0.205033557,0.205033557,0.045134228,0.045134228,,,,,74934732.89,0.144317506,120368049.6,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2007,Tonga,0.199210111,0.035229068,0.23,0.041864139,0.041706161,NULL,NULL,0.157345972,0.081516588,NULL,NULL,0.075039494,NULL,NULL,0.000789889,,0.199210111,0.199210111,0.041864139,0.041864139,,,,,73003780.87,-0.025768451,119094557.3,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2008,Tonga,0.207831325,0.03689759,0.24,0.040512048,0.040361446,NULL,NULL,0.167319277,0.089909639,NULL,NULL,0.077409639,NULL,NULL,NULL,,0.207831325,0.207831325,0.040512048,0.040512048,,,,,79781044.6,0.092834421,136065069.6,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2009,Tonga,0.187645349,0.037354651,0.22,0.058575581,0.058575581,NULL,NULL,0.129069767,0.103633721,NULL,NULL,NULL,NULL,NULL,NULL,,0.187645349,0.187645349,0.058575581,0.058575581,,,,,68287141.62,-0.144068093,122255729.7,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2010,Tonga,0.156182796,0.036693548,0.19,0.037768817,0.037768817,NULL,NULL,0.118413978,0.097311828,NULL,NULL,NULL,NULL,NULL,NULL,,0.156182796,0.156182796,0.037768817,0.037768817,,,,,57294098.72,-0.160982619,110514587,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2011,Tonga,0.168781726,0.020431472,0.19,0.048604061,0.048604061,NULL,NULL,0.120177665,0.10393401,NULL,NULL,NULL,NULL,NULL,NULL,,0.168781726,0.168781726,0.048604061,0.048604061,,,,,66137486.81,0.154350767,128180994.8,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2012,Tonga,0.160506329,0.022025316,0.18,0.032025316,0.032025316,NULL,NULL,0.128481013,0.111139241,NULL,NULL,NULL,NULL,NULL,NULL,,0.160506329,0.160506329,0.032025316,0.032025316,,,,,63412443,-0.041202712,128054084.1,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2013,Tonga,0.171472264,0.025145896,0.2,0.039171998,0.038287469,NULL,NULL,0.132173904,0.113598795,NULL,NULL,0.018575109,NULL,0.000884529,NULL,,0.171472264,0.171472264,0.039171998,0.039171998,,,,,67956409.76,0.071657336,133975720.8,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2014,Tonga,0.172965561,0.029010432,0.2,0.035226953,0.035105061,NULL,NULL,0.137738607,0.119332829,NULL,NULL,0.018405778,NULL,0.000121893,NULL,,0.172965561,0.172965561,0.035226953,0.035226953,,,,,69932003.55,0.029071486,137886830.4,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2015,Tonga,0.185155351,0.033256617,0.22,0.043268124,0.043037975,NULL,NULL,0.141887227,0.121634062,NULL,NULL,0.020253165,NULL,0.00023015,NULL,,0.185155351,0.185155351,0.043268124,0.043268124,,,,,75737759.85,0.083020019,157224073.8,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2016,Tonga,0.189469266,0.038270282,0.23,0.037747464,0.037433773,NULL,NULL,0.151721802,0.12997257,NULL,NULL,0.020808159,NULL,0.000313691,0.000941073,,0.189469266,0.189469266,0.037747464,0.037747464,,,,,82595046.81,0.09053987,176697123.9,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2017,Tonga,0.192848412,0.036975418,0.23,0.033614016,0.033325896,NULL,NULL,0.159234396,0.133879824,NULL,NULL,0.025354572,NULL,0.00028812,NULL,,0.192848412,0.192848412,0.033614016,0.033614016,,,,,86861219.04,0.051651672,196255677,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
TON,2018,Tonga,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,NO,NO,EAP,East Asia & Pacific,Tonga,Lower_Middle_Income,Low-Middle Income,TO,YES,IDA,IDA,1
