Country,Tax_Type,month,Income_Group,Units(LCU),IDA,Region_Code,Units (LCU),Country_Code,LCU_USD_ex_rate,revenue,grmonth,revenue_USD,revenue_prev_yr,revenue_prev_yr_USD,revenue_diff,revenue_diff_USD,year,outlier,cal_month,revenue_diff_percent_LAC
Guatemala,Income Taxes,20,Lower-Middle Income,,IBRD,LAC,% change,GTM,1.0,,,,,,,,2020,0,Aug,-0.019549681999780973
Guatemala,Income Taxes,21,Lower-Middle Income,,IBRD,LAC,% change,GTM,1.0,,,,,,,,2020,0,Sep,-0.019549681999780973
Guatemala,Income Taxes,22,Lower-Middle Income,,IBRD,LAC,% change,GTM,1.0,,,,,,,,2020,0,Oct,-0.019549681999780973
Honduras,Income Taxes,1,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2019,0,Jan,-0.35690249034560906
Honduras,Income Taxes,2,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2019,0,Feb,-0.35690249034560906
Honduras,Income Taxes,3,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2019,0,Mar,-0.35690249034560906
Honduras,Income Taxes,4,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2019,0,Apr,-0.35690249034560906
Honduras,Income Taxes,5,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2019,0,May,-0.35690249034560906
Honduras,Income Taxes,6,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2019,0,Jun,-0.35690249034560906
Honduras,Income Taxes,7,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2019,0,Jul,-0.35690249034560906
Honduras,Income Taxes,8,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2019,0,Aug,-0.35690249034560906
Honduras,Income Taxes,9,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2019,0,Sep,-0.35690249034560906
Honduras,Income Taxes,10,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2019,0,Oct,-0.35690249034560906
Honduras,Income Taxes,11,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2019,0,Nov,-0.35690249034560906
Honduras,Income Taxes,12,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2019,0,Dec,-0.35690249034560906
Honduras,Income Taxes,13,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,0.24281706567265077,,,,,,2020,0,Jan,-0.35690249034560906
Honduras,Income Taxes,14,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,-0.04853795053896619,,,,,,2020,0,Feb,-0.35690249034560906
Honduras,Income Taxes,15,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,-0.2960193613797628,,,,,,2020,0,Mar,-0.35690249034560906
Honduras,Income Taxes,16,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,-0.3387377020740729,,,,,,2020,0,Apr,-0.35690249034560906
Honduras,Income Taxes,17,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,-0.27313980905499263,,,,,,2020,0,May,-0.35690249034560906
Honduras,Income Taxes,18,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,-0.6363751054274608,,,,,,2020,0,Jun,-0.35690249034560906
Honduras,Income Taxes,19,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2020,0,Jul,-0.35690249034560906
Honduras,Income Taxes,20,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2020,0,Aug,-0.35690249034560906
Honduras,Income Taxes,21,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2020,0,Sep,-0.35690249034560906
Honduras,Income Taxes,22,Lower-Middle Income,,Gap,LAC,% change,HND,1.0,,,,,,,,2020,0,Oct,-0.35690249034560906
Panama,Income Taxes,1,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2019,0,Jan,-0.3523628639938623
Panama,Income Taxes,2,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2019,0,Feb,-0.3523628639938623
Panama,Income Taxes,3,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2019,0,Mar,-0.3523628639938623
Panama,Income Taxes,4,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2019,0,Apr,-0.3523628639938623
Panama,Income Taxes,5,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2019,0,May,-0.3523628639938623
Panama,Income Taxes,6,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2019,0,Jun,-0.3523628639938623
Panama,Income Taxes,7,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2019,0,Jul,-0.3523628639938623
Panama,Income Taxes,8,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2019,0,Aug,-0.3523628639938623
Panama,Income Taxes,9,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2019,0,Sep,-0.3523628639938623
Panama,Income Taxes,10,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2019,0,Oct,-0.3523628639938623
Panama,Income Taxes,11,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2019,0,Nov,-0.3523628639938623
Panama,Income Taxes,12,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2019,0,Dec,-0.3523628639938623
Panama,Income Taxes,13,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,0.12957776386554926,,,,,,2020,0,Jan,-0.3523628639938623
Panama,Income Taxes,14,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,0.41164226180887054,,,,,,2020,0,Feb,-0.3523628639938623
Panama,Income Taxes,15,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,-0.4539236848871987,,,,,,2020,0,Mar,-0.3523628639938623
Panama,Income Taxes,16,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,-0.3312888922010657,,,,,,2020,0,Apr,-0.3523628639938623
Panama,Income Taxes,17,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,-0.2859958900981809,,,,,,2020,0,May,-0.3523628639938623
Panama,Income Taxes,18,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,-0.6669596204417653,,,,,,2020,0,Jun,-0.3523628639938623
Panama,Income Taxes,19,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2020,0,Jul,-0.3523628639938623
Panama,Income Taxes,20,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2020,0,Aug,-0.3523628639938623
Panama,Income Taxes,21,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2020,0,Sep,-0.3523628639938623
Panama,Income Taxes,22,Upper-Middle Income,,IBRD,LAC,% change,PAN,1.0,,,,,,,,2020,0,Oct,-0.3523628639938623
Paraguay,Income Taxes,1,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2019,0,Jan,-0.34736481629942373
Paraguay,Income Taxes,2,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2019,0,Feb,-0.34736481629942373
Paraguay,Income Taxes,3,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2019,0,Mar,-0.34736481629942373
Paraguay,Income Taxes,4,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2019,0,Apr,-0.34736481629942373
Paraguay,Income Taxes,5,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2019,0,May,-0.34736481629942373
Paraguay,Income Taxes,6,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2019,0,Jun,-0.34736481629942373
Paraguay,Income Taxes,7,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2019,0,Jul,-0.34736481629942373
Paraguay,Income Taxes,8,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2019,0,Aug,-0.34736481629942373
Paraguay,Income Taxes,9,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2019,0,Sep,-0.34736481629942373
Paraguay,Income Taxes,10,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2019,0,Oct,-0.34736481629942373
Paraguay,Income Taxes,11,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2019,0,Nov,-0.34736481629942373
Paraguay,Income Taxes,12,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2019,0,Dec,-0.34736481629942373
Paraguay,Income Taxes,13,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,-0.09299472044304252,,,,,,2020,0,Jan,-0.34736481629942373
Paraguay,Income Taxes,14,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,0.33129806858630617,,,,,,2020,0,Feb,-0.34736481629942373
Paraguay,Income Taxes,15,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,-0.12259988264572869,,,,,,2020,0,Mar,-0.34736481629942373
Paraguay,Income Taxes,16,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,-0.6817507817876082,,,,,,2020,0,Apr,-0.34736481629942373
Paraguay,Income Taxes,17,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,-0.6191407511961983,,,,,,2020,0,May,-0.34736481629942373
Paraguay,Income Taxes,18,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,0.07209132619866282,,,,,,2020,0,Jun,-0.34736481629942373
Paraguay,Income Taxes,19,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2020,0,Jul,-0.34736481629942373
Paraguay,Income Taxes,20,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2020,0,Aug,-0.34736481629942373
Paraguay,Income Taxes,21,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2020,0,Sep,-0.34736481629942373
Paraguay,Income Taxes,22,Upper-Middle Income,,IBRD,LAC,% change,PRY,1.0,,,,,,,,2020,0,Oct,-0.34736481629942373
Peru,Income Taxes,1,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2019,0,Jan,-0.1459082692722775
Peru,Income Taxes,2,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2019,0,Feb,-0.1459082692722775
Peru,Income Taxes,3,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2019,0,Mar,-0.1459082692722775
Peru,Income Taxes,4,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2019,0,Apr,-0.1459082692722775
Peru,Income Taxes,5,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2019,0,May,-0.1459082692722775
Peru,Income Taxes,6,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2019,0,Jun,-0.1459082692722775
Peru,Income Taxes,7,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2019,0,Jul,-0.1459082692722775
Peru,Income Taxes,8,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2019,0,Aug,-0.1459082692722775
Peru,Income Taxes,9,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2019,0,Sep,-0.1459082692722775
Peru,Income Taxes,10,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2019,0,Oct,-0.1459082692722775
Peru,Income Taxes,11,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2019,0,Nov,-0.1459082692722775
Peru,Income Taxes,12,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2019,0,Dec,-0.1459082692722775
Peru,Income Taxes,13,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,0.042480535372626915,,,,,,2020,0,Jan,-0.1459082692722775
Peru,Income Taxes,14,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,0.06695875971440372,,,,,,2020,0,Feb,-0.1459082692722775
Peru,Income Taxes,15,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,-0.2444244100672826,,,,,,2020,0,Mar,-0.1459082692722775
Peru,Income Taxes,16,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,-0.3395608749509424,,,,,,2020,0,Apr,-0.1459082692722775
Peru,Income Taxes,17,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,0.22028580548700133,,,,,,2020,0,May,-0.1459082692722775
Peru,Income Taxes,18,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,-0.45430367830850005,,,,,,2020,0,Jun,-0.1459082692722775
Peru,Income Taxes,19,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2020,0,Jul,-0.1459082692722775
Peru,Income Taxes,20,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2020,0,Aug,-0.1459082692722775
Peru,Income Taxes,21,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2020,0,Sep,-0.1459082692722775
Peru,Income Taxes,22,Upper-Middle Income,,IBRD,LAC,% change,PER,1.0,,,,,,,,2020,0,Oct,-0.1459082692722775
Dominican Republic,Income Taxes,1,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2019,0,Jan,
Dominican Republic,Income Taxes,2,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2019,0,Feb,
Dominican Republic,Income Taxes,3,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2019,0,Mar,
Dominican Republic,Income Taxes,4,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2019,0,Apr,
Dominican Republic,Income Taxes,5,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2019,0,May,
Dominican Republic,Income Taxes,6,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2019,0,Jun,
Dominican Republic,Income Taxes,7,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2019,0,Jul,
Dominican Republic,Income Taxes,8,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2019,0,Aug,
Dominican Republic,Income Taxes,9,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2019,0,Sep,
Dominican Republic,Income Taxes,10,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2019,0,Oct,
Dominican Republic,Income Taxes,11,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2019,0,Nov,
Dominican Republic,Income Taxes,12,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2019,0,Dec,
Dominican Republic,Income Taxes,13,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,0.16141549625701374,,,,,,2020,0,Jan,
Dominican Republic,Income Taxes,14,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,0.07763329697658293,,,,,,2020,0,Feb,
Dominican Republic,Income Taxes,15,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,-0.0698324673528522,,,,,,2020,0,Mar,
Dominican Republic,Income Taxes,16,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,-0.43235436074686784,,,,,,2020,0,Apr,
Dominican Republic,Income Taxes,17,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,-0.2673567320904401,,,,,,2020,0,May,
Dominican Republic,Income Taxes,18,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2020,0,Jun,
Dominican Republic,Income Taxes,19,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2020,0,Jul,
Dominican Republic,Income Taxes,20,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2020,0,Aug,
Dominican Republic,Income Taxes,21,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2020,0,Sep,
Dominican Republic,Income Taxes,22,Upper-Middle Income,,IBRD,LAC,% change,DOM,1.0,,,,,,,,2020,0,Oct,
Trinidad and Tobago,Income Taxes,1,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2019,0,Jan,
Trinidad and Tobago,Income Taxes,2,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2019,0,Feb,
Trinidad and Tobago,Income Taxes,3,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2019,0,Mar,
Trinidad and Tobago,Income Taxes,4,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2019,0,Apr,
Trinidad and Tobago,Income Taxes,5,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2019,0,May,
Trinidad and Tobago,Income Taxes,6,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2019,0,Jun,
Trinidad and Tobago,Income Taxes,7,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2019,0,Jul,
Trinidad and Tobago,Income Taxes,8,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2019,0,Aug,
Trinidad and Tobago,Income Taxes,9,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2019,0,Sep,
Trinidad and Tobago,Income Taxes,10,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2019,0,Oct,
Trinidad and Tobago,Income Taxes,11,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2019,0,Nov,
Trinidad and Tobago,Income Taxes,12,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2019,0,Dec,
Trinidad and Tobago,Income Taxes,13,High Income,,IBRD,LAC,% change,TTO,1.0,,-0.0509499806126405,,,,,,2020,0,Jan,
Trinidad and Tobago,Income Taxes,14,High Income,,IBRD,LAC,% change,TTO,1.0,,-0.11574828822954032,,,,,,2020,0,Feb,
Trinidad and Tobago,Income Taxes,15,High Income,,IBRD,LAC,% change,TTO,1.0,,-0.43710027409776153,,,,,,2020,0,Mar,
Trinidad and Tobago,Income Taxes,16,High Income,,IBRD,LAC,% change,TTO,1.0,,-0.21314792715197428,,,,,,2020,0,Apr,
Trinidad and Tobago,Income Taxes,17,High Income,,IBRD,LAC,% change,TTO,1.0,,-0.17756073127973962,,,,,,2020,0,May,
Trinidad and Tobago,Income Taxes,18,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2020,0,Jun,
Trinidad and Tobago,Income Taxes,19,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2020,0,Jul,
Trinidad and Tobago,Income Taxes,20,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2020,0,Aug,
Trinidad and Tobago,Income Taxes,21,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2020,0,Sep,
Trinidad and Tobago,Income Taxes,22,High Income,,IBRD,LAC,% change,TTO,1.0,,,,,,,,2020,0,Oct,
Uruguay,Income Taxes,1,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2019,0,Jan,-0.04246400901434967
Uruguay,Income Taxes,2,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2019,0,Feb,-0.04246400901434967
Uruguay,Income Taxes,3,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2019,0,Mar,-0.04246400901434967
Uruguay,Income Taxes,4,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2019,0,Apr,-0.04246400901434967
Uruguay,Income Taxes,5,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2019,0,May,-0.04246400901434967
Uruguay,Income Taxes,6,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2019,0,Jun,-0.04246400901434967
Uruguay,Income Taxes,7,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2019,0,Jul,-0.04246400901434967
Uruguay,Income Taxes,8,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2019,0,Aug,-0.04246400901434967
Uruguay,Income Taxes,9,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2019,0,Sep,-0.04246400901434967
Uruguay,Income Taxes,10,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2019,0,Oct,-0.04246400901434967
Uruguay,Income Taxes,11,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2019,0,Nov,-0.04246400901434967
Uruguay,Income Taxes,12,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2019,0,Dec,-0.04246400901434967
Uruguay,Income Taxes,13,High Income,,IBRD,LAC,% change,URY,1.0,,0.008360276870874088,,,,,,2020,0,Jan,-0.04246400901434967
Uruguay,Income Taxes,14,High Income,,IBRD,LAC,% change,URY,1.0,,-0.06369574625804063,,,,,,2020,0,Feb,-0.04246400901434967
Uruguay,Income Taxes,15,High Income,,IBRD,LAC,% change,URY,1.0,,0.05231997727239545,,,,,,2020,0,Mar,-0.04246400901434967
Uruguay,Income Taxes,16,High Income,,IBRD,LAC,% change,URY,1.0,,-0.04255609929896039,,,,,,2020,0,Apr,-0.04246400901434967
Uruguay,Income Taxes,17,High Income,,IBRD,LAC,% change,URY,1.0,,-0.19611990277766084,,,,,,2020,0,May,-0.04246400901434967
Uruguay,Income Taxes,18,High Income,,IBRD,LAC,% change,URY,1.0,,0.012754890654293548,,,,,,2020,0,Jun,-0.04246400901434967
Uruguay,Income Taxes,19,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2020,0,Jul,-0.04246400901434967
Uruguay,Income Taxes,20,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2020,0,Aug,-0.04246400901434967
Uruguay,Income Taxes,21,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2020,0,Sep,-0.04246400901434967
Uruguay,Income Taxes,22,High Income,,IBRD,LAC,% change,URY,1.0,,,,,,,,2020,0,Oct,-0.04246400901434967
Bolivia,VAT,1,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2019,0,Jan,-0.45044022244651727
Bolivia,VAT,2,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2019,0,Feb,-0.45044022244651727
Bolivia,VAT,3,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2019,0,Mar,-0.45044022244651727
Bolivia,VAT,4,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2019,0,Apr,-0.45044022244651727
Bolivia,VAT,5,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2019,0,May,-0.45044022244651727
Bolivia,VAT,6,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2019,0,Jun,-0.45044022244651727
Bolivia,VAT,7,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2019,0,Jul,-0.45044022244651727
Bolivia,VAT,8,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2019,0,Aug,-0.45044022244651727
Bolivia,VAT,9,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2019,0,Sep,-0.45044022244651727
Bolivia,VAT,10,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2019,0,Oct,-0.45044022244651727
Bolivia,VAT,11,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2019,0,Nov,-0.45044022244651727
Bolivia,VAT,12,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2019,0,Dec,-0.45044022244651727
Bolivia,VAT,13,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,-0.11603803680988194,,,,,,2020,0,Jan,-0.45044022244651727
Bolivia,VAT,14,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,-0.17102910480850297,,,,,,2020,0,Feb,-0.45044022244651727
Bolivia,VAT,15,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,-0.2013576272814393,,,,,,2020,0,Mar,-0.45044022244651727
Bolivia,VAT,16,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,-0.7985528331444749,,,,,,2020,0,Apr,-0.45044022244651727
Bolivia,VAT,17,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,-0.6523422148505928,,,,,,2020,0,May,-0.45044022244651727
Bolivia,VAT,18,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,-0.8225556565539622,,,,,,2020,0,Jun,-0.45044022244651727
Bolivia,VAT,19,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2020,0,Jul,-0.45044022244651727
Bolivia,VAT,20,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2020,0,Aug,-0.45044022244651727
Bolivia,VAT,21,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2020,0,Sep,-0.45044022244651727
Bolivia,VAT,22,Lower-Middle Income,,IBRD,LAC,% change,BOL,1.0,,,,,,,,2020,0,Oct,-0.45044022244651727
Brazil,VAT,1,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2019,0,Jan,-0.06606326354993414
Brazil,VAT,2,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2019,0,Feb,-0.06606326354993414
Brazil,VAT,3,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2019,0,Mar,-0.06606326354993414
Brazil,VAT,4,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2019,0,Apr,-0.06606326354993414
Brazil,VAT,5,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2019,0,May,-0.06606326354993414
Brazil,VAT,6,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2019,0,Jun,-0.06606326354993414
Brazil,VAT,7,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2019,0,Jul,-0.06606326354993414
Brazil,VAT,8,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2019,0,Aug,-0.06606326354993414
Brazil,VAT,9,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2019,0,Sep,-0.06606326354993414
Brazil,VAT,10,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2019,0,Oct,-0.06606326354993414
Brazil,VAT,11,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2019,0,Nov,-0.06606326354993414
Brazil,VAT,12,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2019,0,Dec,-0.06606326354993414
Brazil,VAT,13,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,0.04734499338902907,,,,,,2020,0,Jan,-0.06606326354993414
Brazil,VAT,14,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,0.028860141970134236,,,,,,2020,0,Feb,-0.06606326354993414
Brazil,VAT,15,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,0.028300695613205848,,,,,,2020,0,Mar,-0.06606326354993414
Brazil,VAT,16,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,-0.14818045303531918,,,,,,2020,0,Apr,-0.06606326354993414
Brazil,VAT,17,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,-0.24258429629447023,,,,,,2020,0,May,-0.06606326354993414
Brazil,VAT,18,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,-0.11269527215144279,,,,,,2020,0,Jun,-0.06606326354993414
Brazil,VAT,19,Upper-Middle Income,,IBRD,LAC,% change,BRA,1.0,,,,,,,,2020,0,Jul,-0.06606326354993414
